"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"cvn00770","cvn00770","Pantothenate and CoA biosynthesis",15,0.309732718066983,0.810277740884468,0.724550898203593,0.914312635098934,0.890848326499179,1561,"tags=20%, list=12%, signal=18%","111136921/111115790/111134767"
"cvn00380","cvn00380","Tryptophan metabolism",31,0.253247177508393,0.807906763490707,0.758620689655172,0.914312635098934,0.890848326499179,2017,"tags=23%, list=15%, signal=19%","111130627/111134249/111121380/111100724/111131063/111119088/111130726"
"cvn00071","cvn00071","Fatty acid degradation",38,0.241322234578415,0.805985524129697,0.825842696629214,0.914312635098934,0.890848326499179,3377,"tags=34%, list=25%, signal=26%","111127947/111122309/111121380/111103956/111131063/111109503/111130726/111116989/111115744/111115883/111121538/111115745/111112920"
"cvn00280","cvn00280","Valine, leucine and isoleucine degradation",50,-0.222164980691004,-0.793742029657659,0.851851851851852,0.914312635098934,0.890848326499179,3097,"tags=32%, list=23%, signal=25%","111135130/111121209/111134458/111103451/111119588/111103498/111119361/111105879/111118132/111104314/111109254/111130419/111119686/111106365/111104702/111121738"
"cvn04070","cvn04070","Phosphatidylinositol signaling system",55,-0.216513087040776,-0.793705921284546,0.853862212943633,0.914312635098934,0.890848326499179,2744,"tags=25%, list=20%, signal=20%","111118072/111127879/111103393/111125442/111103480/111129370/111120676/111135557/111138290/111130239/111132057/111135914/111124467/111128823"
"cvn04980","cvn04980","Cobalamin transport and metabolism",13,-0.304076026419499,-0.784469706462188,0.763313609467456,0.914312635098934,0.890848326499179,2762,"tags=38%, list=20%, signal=31%","111122749/111126313/111111843/111115300/111130560"
"cvn00020","cvn00020","Citrate cycle (TCA cycle)",37,0.235388476090544,0.783762971280028,0.841121495327103,0.914312635098934,0.890848326499179,2866,"tags=30%, list=21%, signal=23%","111129934/111136621/111101916/111100625/111103886/111134713/111131515/111128687/111101642/111105866/111128143"
"cvn00010","cvn00010","Glycolysis / Gluconeogenesis",44,-0.22443453949244,-0.783000932385107,0.842222222222222,0.914312635098934,0.890848326499179,2503,"tags=27%, list=18%, signal=22%","111124867/111128311/111103451/111103498/111116965/111134997/111109254/111099657/111130419/111107273/111125502/111119284"
"cvn00650","cvn00650","Butanoate metabolism",21,0.26965088184389,0.778621025007285,0.792775665399239,0.914312635098934,0.890848326499179,878,"tags=14%, list=6%, signal=13%","111131000/111122030/111109449"
"cvn00520","cvn00520","Amino sugar and nucleotide sugar metabolism",46,0.221090738641573,0.776715668877651,0.849462365591398,0.914312635098934,0.890848326499179,1573,"tags=15%, list=12%, signal=13%","111118324/111112966/111099690/111118471/111099454/111138520/111118006"
"cvn00590","cvn00590","Arachidonic acid metabolism",14,0.29995276888178,0.769521136040275,0.791666666666667,0.914312635098934,0.890848326499179,2526,"tags=29%, list=19%, signal=23%","111124674/111121119/111127644/111124675"
"cvn00061","cvn00061","Fatty acid biosynthesis",14,0.296157498787205,0.759784467945345,0.797619047619048,0.914312635098934,0.890848326499179,1608,"tags=21%, list=12%, signal=19%","111122309/111121707/111100523"
"cvn00785","cvn00785","Lipoic acid metabolism",15,-0.274886993639121,-0.739767112510832,0.826347305389222,0.914312635098934,0.890848326499179,1721,"tags=27%, list=13%, signal=23%","111109254/111099657/111107273/111121154"
"cvn03020","cvn03020","RNA polymerase",16,-0.265125970991022,-0.723698220934968,0.834355828220859,0.914312635098934,0.890848326499179,1378,"tags=25%, list=10%, signal=22%","111134430/111125090/111112947/111123724"
"cvn01212","cvn01212","Fatty acid metabolism",48,-0.223408660891769,-0.784608488908404,0.873589164785553,0.927230604728526,0.903434777986906,3224,"tags=29%, list=24%, signal=22%","111129333/111117093/111134458/111119570/111129331/111119054/111107112/111135553/111136066/111133858/111136438/111104702/111119293/111129730"
"cvn03250","cvn03250","Viral life cycle - HIV-1",28,-0.231501281669951,-0.736360447228551,0.881632653061225,0.927630878438332,0.903824779339654,4445,"tags=57%, list=33%, signal=38%","111124977/111123211/111127060/111135329/111106750/111111579/111130748/111130886/111129825/111138247/111110601/111104027/111120869/111118801/111128189/111111648"
"cvn00562","cvn00562","Inositol phosphate metabolism",47,-0.21978722452195,-0.764860284554766,0.909502262443439,0.948704946169449,0.924358016276453,2734,"tags=26%, list=20%, signal=20%","111127879/111125442/111129370/111137247/111135557/111138290/111103191/111124952/111130239/111132057/111135914/111124467"
"cvn00600","cvn00600","Sphingolipid metabolism",45,-0.210315363501871,-0.7351728274395,0.920177383592018,0.951636439441318,0.927214277663572,3084,"tags=31%, list=23%, signal=24%","111103667/111121919/111108630/111124154/111133742/111130191/111112101/111131384/111130121/111137275/111135040/111132237/111111442/111118144"
"cvn00052","cvn00052","Galactose metabolism",21,0.217681802247022,0.628559516779678,0.948669201520912,0.972787910034156,0.947822931046764,4228,"tags=48%, list=31%, signal=33%","111118471/111118006/111120703/111109442/111128136/111131531/111130500/111128748/111119178/111099882"
"cvn00561","cvn00561","Glycerolipid metabolism",34,-0.181814410419487,-0.603588123854111,0.974630021141649,0.991010357631425,0.965577729923615,2513,"tags=35%, list=19%, signal=29%","111130644/111136067/111115675/111121919/111136657/111103451/111103498/111131560/111104123/111100090/111130419/111101391"
"cvn04080","cvn04080","Neuroactive ligand-receptor interaction",63,0.156764948264345,0.579806197802953,0.994296577946768,0.994296577946768,0.968779614876364,1273,"tags=8%, list=9%, signal=7%","111136999/111137631/111137998/111136445/111119377"
"cvn00534","cvn00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin",15,0.196542168273106,0.514165068161855,0.988023952095808,0.994296577946768,0.968779614876364,477,"tags=7%, list=4%, signal=6%","111099932"
