"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"cvn00785","cvn00785","Lipoic acid metabolism",15,-0.275325112505074,-0.777784563879878,0.767772511848341,0.94726966873706,0.93944099378882,1350,"tags=27%, list=10%, signal=24%","111118600/111121154/111107273/111099657"
"cvn00280","cvn00280","Valine, leucine and isoleucine degradation",50,-0.207506873061018,-0.774189007968357,0.880733944954128,0.94726966873706,0.93944099378882,3687,"tags=34%, list=28%, signal=25%","111119623/111109578/111118429/111130419/111105879/111118132/111134559/111119588/111104702/111119361/111134458/111115744/111106365/111113990/111121738/111119686/111122171"
"cvn04140","cvn04140","Autophagy - animal",104,0.199534272030861,0.766543367831577,0.900560224089636,0.94726966873706,0.93944099378882,3954,"tags=36%, list=30%, signal=25%","111120776/111107048/111111169/111107437/111107336/111121839/111115682/111119108/111130310/111128059/111135071/111134525/111130075/111121739/111108697/111131208/111128744/111125099/111107335/111125294/111121740/111127926/111120978/111129365/111125870/111107760/111135701/111128693/111102243/111132058/111134642/111111564/111118380/111103827/111122164/111119147/111135361"
"cvn00520","cvn00520","Amino sugar and nucleotide sugar metabolism",46,0.22760323302708,0.765583637642094,0.850877192982456,0.94726966873706,0.93944099378882,3351,"tags=30%, list=25%, signal=23%","111118006/111112966/111138520/111118324/111099690/111100475/111124535/111099882/111100603/111099454/111118471/111133444/111133304/111122746"
"cvn00562","cvn00562","Inositol phosphate metabolism",47,0.226221003489065,0.761970687612689,0.866176470588235,0.94726966873706,0.93944099378882,2641,"tags=21%, list=20%, signal=17%","111135587/111131147/111100314/111134544/111120505/111101050/111129161/111108697/111128349/111127799"
"cvn00730","cvn00730","Thiamine metabolism",10,0.324433295015592,0.738503844917735,0.817204301075269,0.94726966873706,0.93944099378882,805,"tags=20%, list=6%, signal=19%","111124652/111130301"
"cvn04080","cvn04080","Neuroactive ligand-receptor interaction",62,-0.188000978188562,-0.733890151426132,0.927899686520376,0.94726966873706,0.93944099378882,1070,"tags=10%, list=8%, signal=9%","111110739/111104100/111124637/111130953/111103449/111128844"
"cvn00590","cvn00590","Arachidonic acid metabolism",13,0.301079139392673,0.733780005275354,0.829268292682927,0.94726966873706,0.93944099378882,59,"tags=8%, list=0%, signal=8%","111124674"
"cvn04330","cvn04330","Notch signaling pathway",26,0.245763267676173,0.732093108687347,0.851500789889415,0.94726966873706,0.93944099378882,2675,"tags=19%, list=20%, signal=15%","111127576/111111360/111133687/111129971/111131696"
"cvn04512","cvn04512","ECM-receptor interaction",23,0.25389017009971,0.731423135442883,0.8448,0.94726966873706,0.93944099378882,2137,"tags=22%, list=16%, signal=18%","111107154/111114114/111109289/111135369/111118932"
"cvn03410","cvn03410","Base excision repair",47,0.212951776080568,0.717276507246585,0.908823529411765,0.94726966873706,0.93944099378882,1649,"tags=13%, list=12%, signal=11%","111122897/111114668/111112939/111099552/111130346/111135402"
"cvn00061","cvn00061","Fatty acid biosynthesis",14,-0.256397556557507,-0.708886125256645,0.860189573459716,0.94726966873706,0.93944099378882,2331,"tags=43%, list=17%, signal=35%","111129333/111121658/111119570/111133858/111135553/111103990"
"cvn00380","cvn00380","Tryptophan metabolism",31,0.228570363753138,0.707885612545647,0.881435257410296,0.94726966873706,0.93944099378882,3334,"tags=26%, list=25%, signal=19%","111130627/111112920/111121380/111134249/111131775/111131063/111130726/111100724"
"cvn00532","cvn00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",12,-0.268201943720237,-0.707219006946248,0.853488372093023,0.94726966873706,0.93944099378882,2153,"tags=25%, list=16%, signal=21%","111102988/111105847/111130046"
"cvn03440","cvn03440","Homologous recombination",25,0.236887194483319,0.695507134645477,0.901430842607313,0.94726966873706,0.93944099378882,2121,"tags=24%, list=16%, signal=20%","111127309/111136867/111131048/111130346/111135402/111113980"
"cvn00603","cvn00603","Glycosphingolipid biosynthesis - globo and isoglobo series",13,0.283880093163104,0.691863065235864,0.871080139372822,0.94726966873706,0.93944099378882,190,"tags=8%, list=1%, signal=8%","111125814"
"cvn00071","cvn00071","Fatty acid degradation",38,0.212766319499903,0.679709499944474,0.93944099378882,0.94726966873706,0.93944099378882,1498,"tags=13%, list=11%, signal=12%","111127947/111112920/111122309/111121380/111124193"
"cvn00531","cvn00531","Glycosaminoglycan degradation",15,-0.238980665962946,-0.67511267446876,0.90521327014218,0.94726966873706,0.93944099378882,1157,"tags=47%, list=9%, signal=43%","111125726/111113388/111133398/111122507/111133429/111113469/111135080"
"cvn00130","cvn00130","Ubiquinone and other terpenoid-quinone biosynthesis",10,-0.260885606888876,-0.643666390993122,0.93018018018018,0.94726966873706,0.93944099378882,2293,"tags=20%, list=17%, signal=17%","111108525/111110659"
"cvn00053","cvn00053","Ascorbate and aldarate metabolism",12,0.260696942145463,0.622313958057656,0.931818181818182,0.94726966873706,0.93944099378882,3277,"tags=33%, list=24%, signal=25%","111112920/111124535/111131063/111130726"
"cvn00561","cvn00561","Glycerolipid metabolism",34,0.204774437072563,0.638694447627547,0.960443037974684,0.960443037974684,0.952505492206298,2698,"tags=24%, list=20%, signal=19%","111109442/111112920/111127723/111112479/111116763/111104269/111120904/111131063"
