"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"cvn03420","cvn03420","Nucleotide excision repair",47,0.297548525781648,0.818876628020108,0.758880516684607,0.884778470058844,0.800495527499955,3608,"tags=30%, list=27%, signal=22%","111121171/111137687/111121059/111135325/111132381/111101884/111104805/111108767/111103789/111134971/111136991/111122897/111113135/111133797"
"cvn00190","cvn00190","Oxidative phosphorylation",53,0.291065495916607,0.805114233008386,0.789699570815451,0.884778470058844,0.800495527499955,1728,"tags=11%, list=13%, signal=10%","111135946/111104128/111100625/111117675/111130836/111102414"
"cvn00512","cvn00512","Mucin type O-glycan biosynthesis",14,0.347909461807332,0.775841916919949,0.762690355329949,0.884778470058844,0.800495527499955,4011,"tags=43%, list=30%, signal=30%","111136634/111114547/111125589/111112014/111112942/111129166"
"cvn04130","cvn04130","SNARE interactions in vesicular transport",14,-0.257994368120295,-0.76830798159142,0.789719626168224,0.884778470058844,0.800495527499955,2005,"tags=29%, list=15%, signal=24%","111119624/111122176/111119058/111119590"
"cvn03020","cvn03020","RNA polymerase",16,-0.251099935103441,-0.763262483078726,0.770833333333333,0.884778470058844,0.800495527499955,3452,"tags=38%, list=25%, signal=28%","111136987/111111194/111121947/111135723/111130877/111119909"
"cvn00785","cvn00785","Lipoic acid metabolism",15,0.336551788081318,0.759609940018148,0.779746835443038,0.884778470058844,0.800495527499955,3292,"tags=33%, list=24%, signal=25%","111127323/111109254/111130627/111109454/111121154"
"cvn00603","cvn00603","Glycosphingolipid biosynthesis - globo and isoglobo series",13,-0.264407983884041,-0.764108736059496,0.807017543859649,0.895863511990987,0.810524621549044,616,"tags=23%, list=5%, signal=22%","111114790/111128195/111119758"
"cvn00830","cvn00830","Retinol metabolism",23,-0.230692641259929,-0.780984227305453,0.834394904458599,0.907316084577451,0.820886235720355,1330,"tags=17%, list=10%, signal=16%","111114174/111128430/111123710/111131171"
"cvn00270","cvn00270","Cysteine and methionine metabolism",43,0.269270855473367,0.731189495601178,0.847328244274809,0.907316084577451,0.820886235720355,1068,"tags=9%, list=8%, signal=9%","111134810/111116065/111136821/111121227"
"cvn00030","cvn00030","Pentose phosphate pathway",21,0.294716445662847,0.716806801028903,0.841212121212121,0.907316084577451,0.820886235720355,4725,"tags=43%, list=35%, signal=28%","111133422/111123214/111118006/111120752/111137005/111110098/111130478/111125502/111124867"
"cvn00980","cvn00980","Metabolism of xenobiotics by cytochrome P450",16,0.297302797225719,0.683153761235608,0.846913580246914,0.907316084577451,0.820886235720355,2196,"tags=19%, list=16%, signal=16%","111133558/111121161/111126505"
"cvn04980","cvn04980","Cobalamin transport and metabolism",13,0.313188052627901,0.688039085312201,0.865633074935401,0.910796539714639,0.82403514684926,2847,"tags=23%, list=21%, signal=18%","111126313/111111843/111135743"
"cvn00860","cvn00860","Porphyrin metabolism",18,0.288266988293436,0.675718666761785,0.863970588235294,0.910796539714639,0.82403514684926,936,"tags=11%, list=7%, signal=10%","111126157/111108232"
"cvn02010","cvn02010","ABC transporters",39,0.259604685889616,0.697174985409617,0.877348066298342,0.915164793293961,0.827987285798799,1264,"tags=10%, list=9%, signal=9%","111133303/111110863/111134411/111112991"
"cvn00650","cvn00650","Butanoate metabolism",21,0.270387013762181,0.657632966286347,0.887272727272727,0.917606837606838,0.830196703880914,3360,"tags=24%, list=25%, signal=18%","111122171/111130998/111128397/111134458/111114604"
"cvn00590","cvn00590","Arachidonic acid metabolism",14,0.290696866296032,0.648257201221603,0.906091370558376,0.929127591843758,0.84062000479992,3960,"tags=36%, list=29%, signal=25%","111128571/111106667/111121119/111128459/111123661"
"cvn00531","cvn00531","Glycosaminoglycan degradation",15,0.280313792272845,0.632678685644622,0.921518987341772,0.937006701414743,0.847748559783674,4595,"tags=47%, list=34%, signal=31%","111119282/111113388/111128443/111128025/111136200/111125726/111135080"
"cvn04150","cvn04150","mTOR signaling pathway",84,0.224364913878085,0.643813933929951,0.961538461538462,0.969551282051282,0.877192982456141,3031,"tags=23%, list=22%, signal=18%","111115675/111110025/111123312/111130836/111102874/111133687/111102243/111135114/111126345/111135557/111120866/111124929/111136710/111100612/111108199/111121135/111132325/111127135/111108394"
"cvn00565","cvn00565","Ether lipid metabolism",16,0.22653440030463,0.520539426677055,0.982716049382716,0.982716049382716,0.889103689741648,2817,"tags=19%, list=21%, signal=15%","111100381/111137103/111121119"
