"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"cvn00982","cvn00982","Drug metabolism - cytochrome P450",20,0.326222930167096,0.811411891545911,0.728038507821901,0.863653523984804,0.75884302672871,2195,"tags=20%, list=16%, signal=17%","111100724/111121161/111128571/111126505"
"cvn00512","cvn00512","Mucin type O-glycan biosynthesis",14,0.344715813885191,0.789568662885091,0.749354005167959,0.880309074032262,0.773477307327172,4025,"tags=43%, list=30%, signal=30%","111136634/111114547/111125589/111112014/111112942/111129166"
"cvn03420","cvn03420","Nucleotide excision repair",47,0.297172277224663,0.823017539247839,0.770901194353963,0.888371852541234,0.780561610323311,3613,"tags=30%, list=27%, signal=22%","111121171/111137687/111121059/111135325/111132381/111101884/111104805/111108767/111103789/111134971/111136991/111122897/111113135/111133797"
"cvn00785","cvn00785","Lipoic acid metabolism",15,0.336458962084834,0.778468383229277,0.766581632653061,0.888371852541234,0.780561610323311,3294,"tags=33%, list=24%, signal=25%","111127323/111109254/111130627/111109454/111121154"
"cvn00190","cvn00190","Oxidative phosphorylation",53,0.289896387582118,0.812259617627649,0.791932059447983,0.903997916917037,0.794291340657858,1729,"tags=11%, list=13%, signal=10%","111135946/111104128/111100625/111117675/111130836/111102414"
"cvn00830","cvn00830","Retinol metabolism",23,-0.229835909362713,-0.765174519280583,0.87037037037037,0.909079768480986,0.798756473393472,1328,"tags=17%, list=10%, signal=16%","111114174/111128430/111123710/111131171"
"cvn03020","cvn03020","RNA polymerase",16,-0.250977060254182,-0.758857126046186,0.815165876777251,0.909079768480986,0.798756473393472,3453,"tags=38%, list=25%, signal=28%","111136987/111111194/111121947/111135723/111130877/111119909"
"cvn04130","cvn04130","SNARE interactions in vesicular transport",14,-0.257865726014987,-0.750495505262862,0.824561403508772,0.909079768480986,0.798756473393472,2007,"tags=29%, list=15%, signal=24%","111119624/111122176/111119058/111119590"
"cvn00603","cvn00603","Glycosphingolipid biosynthesis - globo and isoglobo series",13,-0.264698122273816,-0.744217421266973,0.839506172839506,0.909079768480986,0.798756473393472,613,"tags=23%, list=5%, signal=22%","111114790/111128195/111119758"
"cvn00270","cvn00270","Cysteine and methionine metabolism",43,0.269078485118822,0.737676886624166,0.860927152317881,0.909079768480986,0.798756473393472,1060,"tags=9%, list=8%, signal=9%","111134810/111116065/111136821/111121227"
"cvn00030","cvn00030","Pentose phosphate pathway",21,0.293824594097408,0.736921210356309,0.813620071684588,0.909079768480986,0.798756473393472,4737,"tags=43%, list=35%, signal=28%","111133422/111123214/111118006/111120752/111137005/111110098/111130478/111125502/111124867"
"cvn04980","cvn04980","Cobalamin transport and metabolism",13,0.313222428747004,0.70942208671862,0.837944664031621,0.909079768480986,0.798756473393472,2847,"tags=23%, list=21%, signal=18%","111126313/111111843/111135743"
"cvn02010","cvn02010","ABC transporters",39,0.259030408770243,0.703109090732891,0.886540600667408,0.909079768480986,0.798756473393472,1264,"tags=10%, list=9%, signal=9%","111133303/111110863/111134411/111112991"
"cvn00980","cvn00980","Metabolism of xenobiotics by cytochrome P450",16,0.297286663245805,0.700830094565945,0.859671302149178,0.909079768480986,0.798756473393472,2195,"tags=19%, list=16%, signal=16%","111133558/111121161/111126505"
"cvn00860","cvn00860","Porphyrin metabolism",18,0.28819810677149,0.69843587368847,0.867737948084054,0.909079768480986,0.798756473393472,937,"tags=11%, list=7%, signal=10%","111126157/111108232"
"cvn00650","cvn00650","Butanoate metabolism",21,0.270156971545131,0.6775620777042,0.8805256869773,0.909079768480986,0.798756473393472,3363,"tags=24%, list=25%, signal=18%","111122171/111130998/111128397/111134458/111114604"
"cvn00590","cvn00590","Arachidonic acid metabolism",14,0.290300527495904,0.664930908583491,0.875968992248062,0.909079768480986,0.798756473393472,3968,"tags=36%, list=29%, signal=25%","111128571/111106667/111121119/111128459/111123661"
"cvn00531","cvn00531","Glycosaminoglycan degradation",15,0.279379821254411,0.646403818198694,0.901785714285714,0.916941776710684,0.805664371011563,4608,"tags=47%, list=34%, signal=31%","111119282/111113388/111128443/111128025/111136200/111125726/111135080"
"cvn04150","cvn04150","mTOR signaling pathway",84,0.223544813993414,0.650049922639506,0.968106995884774,0.968394437420986,0.850872885424268,3029,"tags=23%, list=22%, signal=18%","111115675/111110025/111123312/111130836/111102874/111133687/111102243/111135114/111126345/111135557/111120866/111124929/111136710/111100612/111108199/111121135/111132325/111127135/111108394"
"cvn00565","cvn00565","Ether lipid metabolism",16,0.224817448999416,0.529989580837877,0.968394437420986,0.968394437420986,0.850872885424268,2819,"tags=19%, list=21%, signal=15%","111100381/111137103/111121119"
