"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
664 0.511298926562112 4 5 "GO:0016774" "phosphotransferase activity, carboxyl group as acceptor" 0.910873849472693
-209 0.624941369097895 4 28 "GO:0016776;GO:0019205" "phosphotransferase activity, phosphate group as acceptor" 0.922389531907839
-108 0.804958192694234 4 27 "GO:0016779" "nucleotidyltransferase activity" 0.969745571187301
265 0.0175535347729286 3 434 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.413093184989586
-81 0.918961976429248 4 8 "GO:0016790" "thiolester hydrolase activity" 0.977089089396158
1419 0.037278519157658 4 11 "GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 0.534998450773691
801 0.0115602464795858 3 51 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.37097881884489
637 0.116823456979953 2 31 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.654582227205133
1223 0.0510909201483853 2 13 "GO:0016814" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 0.547092372122476
215 0.318757536367707 2 111 "GO:0016829" "lyase activity" 0.832404972500895
679 0.133540355006625 2 25 "GO:0016830" "carbon-carbon lyase activity" 0.694756386404888
240 0.702201927717766 2 13 "GO:0016831" "carboxy-lyase activity" 0.968270626892076
1158 0.251657206690669 4 5 "GO:0016833" "oxo-acid-lyase activity" 0.78579113702313
-181 0.568157676119668 4 51 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 0.922389531907839
-939 0.107620187249999 3 15 "GO:0016840" "carbon-nitrogen lyase activity" 0.636750812804015
-1207 0.108929623111155 4 9 "GO:0016841;GO:0003941" "ammonia-lyase activity" 0.636750812804015
-535 0.56221674364691 2 6 "GO:0016842" "amidine-lyase activity" 0.922389531907839
2641 0.00894130935401248 2 5 "GO:0016846" "carbon-sulfur lyase activity" 0.37097881884489
-625 0.0614573515802038 2 46 "GO:0016853" "isomerase activity" 0.558378539023446
-898 0.260742678004642 3 8 "GO:0016857;GO:0016854" "racemase and epimerase activity" 0.793466942548609
-359 0.477153627700497 2 20 "GO:0016860" "intramolecular oxidoreductase activity" 0.904699422692963
5 0.99493813532457 3 8 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.997764664118106
-339 0.208183127402004 2 71 "GO:0016874" "ligase activity" 0.760227884403022
0 0.999497755679707 2 15 "GO:0016878;GO:0016877" "ligase activity, forming carbon-sulfur bonds" 0.999497755679707
-717 0.106254328214266 2 26 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.636750812804015
-949 0.347467915722676 4 5 "GO:0016880" "acid-ammonia (or amide) ligase activity" 0.857735484266466
-211 0.834293147796821 4 5 "GO:0016881" "acid-amino acid ligase activity" 0.969745571187301
-867 0.39106103895906 4 5 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.869002513739762
-51 0.900839690489618 2 31 "GO:0016887" "ATPase activity" 0.975449112708083
-302 0.513138299538731 2 24 "GO:0016903;GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.910873849472693
145 0.885561162421794 3 5 "GO:0016917" "GABA receptor activity" 0.969745571187301
-86 0.533253836087245 6 278 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 0.918357196472953
1999 0.0477973139172964 3 5 "GO:0019104" "DNA N-glycosylase activity" 0.547092372122476
250 0.739761510740246 2 9 "GO:0019200" "carbohydrate kinase activity" 0.969745571187301
1039 0.303546734861045 2 5 "GO:0019202" "amino acid kinase activity" 0.832404972500895
446 0.532501786397225 3 10 "GO:0019239" "deaminase activity" 0.918357196472953
-315 0.601761693981509 3 14 "GO:0019825" "oxygen binding" 0.922389531907839
552 0.0788516722257978 2 52 "GO:0019899" "enzyme binding" 0.578562232421911
-1233 0.181171557773952 2 6 "GO:0019900;GO:0019901" "kinase binding" 0.752394822284765
-113 0.564873658702623 3 135 "GO:0022836" "gated channel activity" 0.922389531907839
-686 0.457344602254985 6 6 "GO:0022839" "ion gated channel activity" 0.904699422692963
191 0.445357063567071 2 82 "GO:0022853;GO:0015291;GO:0022804" "active transmembrane transporter activity" 0.904699422692963
205 0.143228316046123 2 270 "GO:0022890;GO:0008324;GO:0046873" "cation transmembrane transporter activity" 0.702216605059464
-4 0.9804086865023 2 241 "GO:0030234" "enzyme regulator activity" 0.994495018204919
-182 0.76309609516227 2 14 "GO:0030246" "carbohydrate binding" 0.969745571187301
854 0.256882079702978 2 9 "GO:0030544" "Hsp70 protein binding" 0.788516296827402
-6 0.957913248413863 3 390 "GO:0030554;GO:0017076;GO:0005524;GO:0032559;GO:0035639;GO:0032555;GO:0032553;GO:0097367;GO:0043168" "anion binding" 0.980125729536503
-192 0.68385638082332 2 23 "GO:0030674;GO:0060090" "protein-macromolecule adaptor activity" 0.957941676312032
1235 0.0344039478311697 2 15 "GO:0031072" "heat shock protein binding" 0.534998450773691
-807 0.344740739167481 3 7 "GO:0031406;GO:0005504;GO:0033293" "carboxylic acid binding" 0.856996344550146
577 0.265977285114365 2 19 "GO:0033218" "amide binding" 0.79567781055399
-459 0.5905642213946 2 7 "GO:0033764" "steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor" 0.922389531907839
-919 0.222615425715877 4 9 "GO:0034062;GO:0097747" "5'-3' RNA polymerase activity" 0.766228265343407
-444 0.57798729759964 3 8 "GO:0034212" "peptide N-acetyltransferase activity" 0.922389531907839
179 0.812558610346097 3 9 "GO:0034338" "short-chain carboxylesterase activity" 0.969745571187301
413 0.371028745536074 2 24 "GO:0035091" "phosphatidylinositol binding" 0.869002513739762
978 0.171011275962281 3 10 "GO:0042277" "peptide binding" 0.736182687983966
379 0.00415022486798984 2 303 "GO:0042578;GO:0016791" "phosphoric ester hydrolase activity" 0.37097881884489
479 0.524692762693687 3 9 "GO:0043130;GO:0032182" "ubiquitin binding" 0.916913590251839
117 0.770222480402508 2 32 "GO:0044877" "protein-containing complex binding" 0.969745571187301
-12 0.874545351387747 3 974 "GO:0046872;GO:0043169" "metal ion binding" 0.969745571187301
1040 0.00737012384525217 3 34 "GO:0046915" "transition metal ion transmembrane transporter activity" 0.37097881884489
-1389 0.0415626048687014 2 11 "GO:0046983" "protein dimerization activity" 0.547092372122476
-263 0.632128843151255 3 17 "GO:0048018;GO:0030546;GO:0030545" "receptor regulator activity" 0.922389531907839
157 0.788316364065128 5 15 "GO:0050145" "nucleoside monophosphate kinase activity" 0.969745571187301
57 0.9506081670134 2 6 "GO:0051015" "actin filament binding" 0.980125729536503
439 0.244883264165133 3 36 "GO:0051213" "dioxygenase activity" 0.78579113702313
765 0.240941230357021 4 12 "GO:0051287;GO:0070403" "NAD binding" 0.78579113702313
2646 0.00880229222205444 3 5 "GO:0051879" "Hsp90 protein binding" 0.37097881884489
-108 0.73606522430081 2 50 "GO:0052689" "carboxylic ester hydrolase activity" 0.969745571187301
-122 0.489378773330602 2 166 "GO:0060589;GO:0030695" "nucleoside-triphosphatase regulator activity" 0.910873849472693
200 0.779767859557742 3 10 "GO:0060590" "ATPase regulator activity" 0.969745571187301
-94 0.926210224224958 2 5 "GO:0070006" "metalloaminopeptidase activity" 0.978898829794641
1026 0.229541281024428 5 7 "GO:0070566" "adenylyltransferase activity" 0.77911607886176
304 0.170600191915333 3 105 "GO:0072509" "divalent inorganic cation transmembrane transporter activity" 0.736182687983966
-21 0.86381495078378 1 346 "GO:0098772" "molecular function regulator" 0.969745571187301
490 0.187837549608632 2 37 "GO:0099094" "ligand-gated cation channel activity" 0.760227884403022
519 0.209016329607949 2 30 "GO:0140097" "catalytic activity, acting on DNA" 0.760227884403022
-312 0.213047823226325 2 82 "GO:0140098" "catalytic activity, acting on RNA" 0.760227884403022
54 0.881441680724534 2 39 "GO:0140101" "catalytic activity, acting on a tRNA" 0.969745571187301
-181 0.298362494902992 1 172 "GO:0140110" "transcription regulator activity" 0.832404972500895
521 0.466383882359019 2 10 "GO:1901618" "organic hydroxy compound transmembrane transporter activity" 0.904699422692963
-428 0.61653945200184 3 7 "GO:1901682" "sulfur compound transmembrane transporter activity" 0.922389531907839
-118 0.869165797920159 2 10 "GO:1901981" "phosphatidylinositol phosphate binding" 0.969745571187301
