"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-66 0.876934153157247 3 28 "GO:0016776;GO:0019205" "phosphotransferase activity, phosphate group as acceptor" 0.995625311718836
502 0.248649675389323 2 27 "GO:0016779" "nucleotidyltransferase activity" 0.737591053885975
-221 0.0474083779538778 3 434 "GO:0016788" "hydrolase activity, acting on ester bonds" 0.592060458644981
231 0.772621094680162 4 8 "GO:0016790" "thiolester hydrolase activity" 0.989889666311162
35 0.958971799029088 2 11 "GO:0016799" "hydrolase activity, hydrolyzing N-glycosyl compounds" 0.995625311718836
-507 0.110242269409467 3 51 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 0.592060458644981
-126 0.756936873336876 2 31 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 0.988834316627891
-1083 0.083920430410382 2 13 "GO:0016814" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines" 0.592060458644981
126 0.559947959159324 2 111 "GO:0016829" "lyase activity" 0.930172590123931
-700 0.121664094238883 2 25 "GO:0016830" "carbon-carbon lyase activity" 0.604040221515232
223 0.722023445403329 3 13 "GO:0016831" "carboxy-lyase activity" 0.988834316627891
-1343 0.183731503393116 2 5 "GO:0016833" "oxo-acid-lyase activity" 0.665460838901615
507 0.110096752063679 3 51 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 0.592060458644981
1187 0.0420285279632827 2 15 "GO:0016840" "carbon-nitrogen lyase activity" 0.592060458644981
1626 0.0308565472639264 2 9 "GO:0016841;GO:0003941" "ammonia-lyase activity" 0.592060458644981
525 0.569170763361952 2 6 "GO:0016842" "amidine-lyase activity" 0.930172590123931
-426 0.673397222707405 3 5 "GO:0016846" "carbon-sulfur lyase activity" 0.979723338535164
331 0.321506692217951 2 46 "GO:0016853" "isomerase activity" 0.798229772220624
400 0.61616532007069 2 8 "GO:0016857;GO:0016854" "racemase and epimerase activity" 0.953543551102536
335 0.508007166039058 3 20 "GO:0016860" "intramolecular oxidoreductase activity" 0.929516877312841
528 0.508310274832238 2 8 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.929516877312841
-5 0.983845617321175 2 71 "GO:0016874" "ligase activity" 0.995625311718836
-84 0.886055008439853 3 15 "GO:0016878;GO:0016877" "ligase activity, forming carbon-sulfur bonds" 0.995625311718836
-124 0.779312771108734 2 26 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 0.991277111663352
1149 0.255586711714158 4 5 "GO:0016880" "acid-ammonia (or amide) ligase activity" 0.745637266405767
-507 0.615929411762958 4 5 "GO:0016881" "acid-amino acid ligase activity" 0.953543551102536
1046 0.30064418547751 4 5 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 0.798229772220624
899 0.0270157512745813 2 31 "GO:0016887" "ATPase activity" 0.592060458644981
722 0.117758594823764 2 24 "GO:0016903;GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 0.602446144533169
375 0.710437993130417 2 5 "GO:0016917" "GABA receptor activity" 0.988834316627891
360 0.00906692350416446 6 278 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides" 0.592060458644981
-210 0.835754041354224 3 5 "GO:0019104" "DNA N-glycosylase activity" 0.995625311718836
-824 0.27380585454036 2 9 "GO:0019200" "carbohydrate kinase activity" 0.77946344074796
587 0.561191976939397 5 5 "GO:0019202" "amino acid kinase activity" 0.930172590123931
-344 0.630660212675371 3 10 "GO:0019239" "deaminase activity" 0.953543551102536
-418 0.488706943033461 2 14 "GO:0019825" "oxygen binding" 0.922783414689915
27 0.932332798967889 3 52 "GO:0019899" "enzyme binding" 0.995625311718836
-205 0.824515727842394 2 6 "GO:0019900;GO:0019901" "kinase binding" 0.995625311718836
-415 0.0342695006615056 2 135 "GO:0022836" "gated channel activity" 0.592060458644981
-762 0.408746374785121 6 6 "GO:0022839" "ion gated channel activity" 0.869232851293014
-105 0.67442711406245 4 82 "GO:0022853;GO:0015291;GO:0022804" "active transmembrane transporter activity" 0.979723338535164
-253 0.0702200807159489 3 270 "GO:0022890;GO:0008324;GO:0046873" "cation transmembrane transporter activity" 0.592060458644981
239 0.106070974305044 2 241 "GO:0030234" "enzyme regulator activity" 0.592060458644981
495 0.412681806331751 2 14 "GO:0030246" "carbohydrate binding" 0.871790356381565
439 0.560050338260653 2 9 "GO:0030544" "Hsp70 protein binding" 0.930172590123931
-21 0.858166496049265 3 390 "GO:0030554;GO:0017076;GO:0005524;GO:0032559;GO:0035639;GO:0032555;GO:0043168;GO:0032553;GO:0097367" "anion binding" 0.995625311718836
-108 0.818420345748534 2 23 "GO:0030674;GO:0060090" "protein-macromolecule adaptor activity" 0.995625311718836
-578 0.322072332629191 3 15 "GO:0031072" "heat shock protein binding" 0.798229772220624
1721 0.0438743335428973 4 7 "GO:0031406;GO:0005504;GO:0033293" "carboxylic acid binding" 0.592060458644981
464 0.371466260523717 2 19 "GO:0033218" "amide binding" 0.842982601589176
1270 0.136960309365889 4 7 "GO:0033764" "steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor" 0.609864194525089
1278 0.0896598792702316 3 9 "GO:0034062;GO:0097747" "RNA polymerase activity" 0.592060458644981
573 0.473226124301629 3 8 "GO:0034212" "peptide N-acetyltransferase activity" 0.912835092232104
-528 0.483438849217126 5 9 "GO:0034338" "short-chain carboxylesterase activity" 0.922453587965651
-877 0.0575391830386234 2 24 "GO:0035091" "phosphatidylinositol binding" 0.592060458644981
206 0.773527395596489 2 10 "GO:0042277" "peptide binding" 0.989889666311162
-327 0.0135650641268079 2 303 "GO:0042578;GO:0016791" "phosphoric ester hydrolase activity" 0.592060458644981
-789 0.295031047508791 3 9 "GO:0043130;GO:0032182" "ubiquitin-like protein binding" 0.797608277053372
313 0.434097064756544 2 32 "GO:0044877" "protein-containing complex binding" 0.875635793480343
1 0.991747713465235 4 974 "GO:0046872;GO:0043169" "metal ion binding" 0.995625311718836
-722 0.0629685091657073 6 34 "GO:0046915" "transition metal ion transmembrane transporter activity" 0.592060458644981
676 0.321328465020347 3 11 "GO:0046983" "protein dimerization activity" 0.798229772220624
260 0.634982577052714 3 17 "GO:0048018;GO:0030546;GO:0030545" "receptor regulator activity" 0.953543551102536
13 0.982421945964953 5 15 "GO:0050145" "nucleoside monophosphate kinase activity" 0.995625311718836
2018 0.0286815681745222 2 6 "GO:0051015" "actin filament binding" 0.592060458644981
33 0.929495115632321 3 36 "GO:0051213" "dioxygenase activity" 0.995625311718836
101 0.876519175978462 2 12 "GO:0051287;GO:0070403" "NAD binding" 0.995625311718836
-3122 0.0020008771293984 2 5 "GO:0051879" "Hsp90 protein binding" 0.592060458644981
-175 0.584095878134697 2 50 "GO:0052689" "carboxylic ester hydrolase activity" 0.932967624350896
275 0.120948215589208 2 166 "GO:0060589;GO:0030695" "nucleoside-triphosphatase regulator activity" 0.604040221515232
-974 0.172857966140624 3 10 "GO:0060590" "ATPase regulator activity" 0.661189892698754
1281 0.204643480692086 2 5 "GO:0070006" "metalloaminopeptidase activity" 0.701350958100062
-1278 0.134523308553878 5 7 "GO:0070566" "adenylyltransferase activity" 0.609864194525089
-459 0.0387535473687126 2 105 "GO:0072509" "divalent inorganic cation transmembrane transporter activity" 0.592060458644981
219 0.0774135180371452 1 346 "GO:0098772" "molecular function regulator" 0.592060458644981
-425 0.253849439710131 2 37 "GO:0099094" "ligand-gated cation channel activity" 0.745637266405767
-30 0.942587793399995 2 30 "GO:0140097" "catalytic activity, acting on DNA" 0.995625311718836
253 0.313664601354918 2 82 "GO:0140098" "catalytic activity, acting on RNA" 0.798229772220624
-294 0.416767934385039 2 39 "GO:0140101" "catalytic activity, acting on a tRNA" 0.871790356381565
273 0.116931185120824 1 172 "GO:0140110" "transcription regulator activity" 0.602446144533169
-179 0.802426312438465 2 10 "GO:1901618" "organic hydroxy compound transmembrane transporter activity" 0.995625311718836
1160 0.174194504308737 3 7 "GO:1901682" "sulfur compound transmembrane transporter activity" 0.661189892698754
-760 0.287408916440215 4 10 "GO:1901981" "phosphatidylinositol phosphate binding" 0.797608277053372
