"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 3 77 "GO:0019899" "enzyme binding" 1
0 1 2 6 "GO:0019900;GO:0019901" "kinase binding" 1
0 1 5 181 "GO:0022836" "gated channel activity" 1
0 1 2 6 "GO:0022839" "ion gated channel activity" 1
0 0.906511882374835 2 348 "GO:0022890;GO:0008324;GO:0046873" "cation transmembrane transporter activity" 1
0 0.411880678030945 2 348 "GO:0030234" "enzyme regulator activity" 1
0 1 2 23 "GO:0030246" "carbohydrate binding" 1
0 1 2 5 "GO:0030247" "polysaccharide binding" 1
0 1 2 10 "GO:0030544" "Hsp70 protein binding" 1
0 0.424459500526376 2 355 "GO:0030554;GO:0005524;GO:0032559" "adenyl nucleotide binding" 1
0 1 2 26 "GO:0030674;GO:0060090" "protein-macromolecule adaptor activity" 1
0 1 3 18 "GO:0031072" "heat shock protein binding" 1
0 1 2 20 "GO:0031406;GO:0005504;GO:0033293" "carboxylic acid binding" 1
0 1 2 5 "GO:0031409" "pigment binding" 1
0 1 2 19 "GO:0033218" "amide binding" 1
0 1 2 8 "GO:0033764" "steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor" 1
0 1 3 12 "GO:0034062;GO:0097747" "5'-3' RNA polymerase activity" 1
0 0.0522021293803577 3 8 "GO:0034212" "peptide N-acetyltransferase activity" 1
0 1 5 10 "GO:0034338" "short-chain carboxylesterase activity" 1
0 1 2 6 "GO:0034483" "heparan sulfate sulfotransferase activity" 1
0 1 4 24 "GO:0035091" "phosphatidylinositol binding" 1
0 1 3 10 "GO:0042277" "peptide binding" 1
0 0.732196388645056 4 384 "GO:0042578;GO:0016791" "phosphoric ester hydrolase activity" 1
0 1 3 9 "GO:0043130;GO:0032182" "ubiquitin binding" 1
0 1 2 36 "GO:0044877" "protein-containing complex binding" 1
0 0.230293678097024 2 39 "GO:0046915" "transition metal ion transmembrane transporter activity" 1
0 1 2 47 "GO:0046983" "protein dimerization activity" 1
0 1 3 42 "GO:0048018;GO:0030546;GO:0030545" "receptor regulator activity" 1
0 1 2 17 "GO:0050145" "nucleoside monophosphate kinase activity" 1
0 1 3 6 "GO:0051015" "actin filament binding" 1
0 1 2 48 "GO:0051213" "dioxygenase activity" 1
0 1 2 15 "GO:0051287;GO:0070403" "NAD binding" 1
0 1 3 5 "GO:0051537;GO:0051536;GO:0051540" "iron-sulfur cluster binding" 1
0 1 2 7 "GO:0051879" "Hsp90 protein binding" 1
0 1 4 68 "GO:0052689" "carboxylic ester hydrolase activity" 1
0 0.113115879753538 2 176 "GO:0060589;GO:0030695" "nucleoside-triphosphatase regulator activity" 1
0 1 2 11 "GO:0060590" "ATPase regulator activity" 1
0 1 2 5 "GO:0061630;GO:0061659" "ubiquitin protein ligase activity" 1
0 1 4 6 "GO:0061929" "gamma-glutamylaminecyclotransferase activity" 1
0 1 2 5 "GO:0070006" "metalloaminopeptidase activity" 1
0 1 2 9 "GO:0070566" "adenylyltransferase activity" 1
0 0.569287767653418 5 125 "GO:0072509" "divalent inorganic cation transmembrane transporter activity" 1
0 0.644508583313885 1 492 "GO:0098772" "molecular function regulator" 1
0 1 3 52 "GO:0099094" "ligand-gated cation channel activity" 1
0 1 5 6 "GO:0106274;GO:0003956" "NAD+-protein-arginine ADP-ribosyltransferase activity" 1
0 1 2 44 "GO:0140097" "catalytic activity, acting on DNA" 1
0 0.482910244243595 2 98 "GO:0140098" "catalytic activity, acting on RNA" 1
0 1 3 47 "GO:0140101" "catalytic activity, acting on a tRNA" 1
0 1 1 225 "GO:0140110" "transcription regulator activity" 1
0 1 2 13 "GO:1901618" "organic hydroxy compound transmembrane transporter activity" 1
0 0.0458268073806741 4 7 "GO:1901682" "sulfur compound transmembrane transporter activity" 1
0 1 2 10 "GO:1901981" "phosphatidylinositol phosphate binding" 1
