gene_name,logfold
LOC111111498,0
LOC111111499,0
LOC111111500,0.918709667697412
LOC111111501,0
LOC111111502,0
LOC111111503,0
LOC111111504,1.11075834726288
LOC111111505,0.703670949283155
LOC111111506,0
LOC111111507,0
LOC111111508,0
LOC111111509,-1.8039542308127
LOC111111510,0
LOC111111511,0
LOC111111512,0
LOC111111513,0
LOC111111514,0
LOC111111515,0
LOC111111516,0
LOC111111517,0
LOC111111518,0
LOC111111519,0
LOC111111520,0.461859434938653
LOC111111521,0
LOC111111522,0
LOC111111523,0
LOC111111524,0
LOC111111525,0
LOC111111526,0
LOC111111527,0
LOC111111528,2.05138340316973
LOC111111529,0
LOC111111530,0
LOC111111531,1.17874728609343
LOC111111532,0
LOC111111533,0
LOC111111534,0
LOC111111535,0
LOC111111536,0
LOC111111537,2.38371359474459
LOC111111538,0
LOC111111539,-0.911819823459445
LOC111111540,0
LOC111111541,0
LOC111111542,0
LOC111111543,0
LOC111111544,0
LOC111111545,0
LOC111111546,0.0170683597378844
LOC111111547,0
LOC111111548,0.862414168546638
LOC111111549,0.609799559464307
LOC111111550,0
LOC111111551,0.880272147206306
LOC111111552,0
LOC111111553,0
LOC111111554,0
LOC111111555,0
LOC111111556,0.894299289714761
LOC111111557,0.104667561359635
LOC111111558,0
LOC111111559,0
LOC111111560,0
LOC111111561,1.89644675310951
LOC111111562,0
LOC111111563,0
LOC111111564,0.38947205902829
LOC111111565,0
LOC111111566,1.23435701850855
LOC111111567,0
LOC111111568,0
LOC111111569,0.10234572836687
LOC111111570,0
LOC111111571,1.26562469872102
LOC111111572,0.862414168703656
LOC111111573,0
LOC111111574,0.274199565396576
LOC111111575,0
LOC111111576,0
LOC111111577,0
LOC111111578,0
LOC111111579,0.928489765973074
LOC111111580,0
LOC111111581,0
LOC111111582,1.13127703132408
LOC111111583,0
LOC111111584,-0.105739494377618
LOC111111585,0
LOC111111586,0.505350117659734
LOC111111587,0
LOC111111588,0
LOC111111589,-0.337514798497353
LOC111111590,0
LOC111111591,0
LOC111111592,0
LOC111111593,0.650046595864509
LOC111111594,0
LOC111111595,0
LOC111111596,0.609799559598564
LOC111111597,0
LOC111111598,0
LOC111111599,1.05621794936972
LOC111111600,0
LOC111111601,0
LOC111111602,0
LOC111111603,0
LOC111111604,0
LOC111111605,0.139622363877586
LOC111111606,0
LOC111111607,2.55236170663076
LOC111111608,0
LOC111111609,2.17448190802488
LOC111111610,0
LOC111111611,0
LOC111111612,-0.11507958093039
LOC111111613,0
LOC111111614,0
LOC111111615,1.39543737372971
LOC111111616,-0.976648944592346
LOC111111617,0
LOC111111618,-0.613755179695621
LOC111111619,0
LOC111111620,0
LOC111111621,0.529411527055501
LOC111111622,0.862414168546638
LOC111111623,0
LOC111111624,0.937333435167311
LOC111111625,0
LOC111111626,0
LOC111111627,0
LOC111111628,-0.0690984240778459
LOC111111629,0
LOC111111630,1.30741403399046
LOC111111631,0
LOC111111632,0
LOC111111633,-0.0658659461845375
LOC111111634,-0.430787342744377
LOC111111635,0
LOC111111636,0
LOC111111637,0
LOC111111638,0
LOC111111639,0
LOC111111640,0
LOC111111641,2.07562682785167
LOC111111642,0
LOC111111643,0.571984621331876
LOC111111644,0
LOC111111645,0
LOC111111646,0.69956497431136
LOC111111647,0
LOC111111648,0.891929821029402
LOC111111649,0
LOC111111650,0
LOC111111651,-0.333396463832963
LOC111111652,0
LOC111111653,0
LOC111111654,1.75784997473864
LOC111111655,0
LOC111111656,0
LOC111111657,1.02595469349117
LOC111111658,0
LOC111111659,0
LOC111111660,0
LOC111111661,0
LOC111111662,0
LOC111111663,0
LOC111111664,0
LOC111111665,0
LOC111111666,-0.175873246783974
LOC111111667,-1.18027267415998
LOC111111668,0
LOC111111669,0.388228492035981
LOC111111670,1.47459272059347
LOC111111671,4.70818798984955
LOC111111672,0
LOC111111673,3.29232224457279
LOC111111674,1.00762201905186
LOC111111675,0.855211990830967
LOC111111676,0
LOC111111677,0.629710926742962
LOC111111678,2.00262463677127
LOC111111679,-0.544679306988001
LOC111111680,-0.55205142552018
LOC111111681,0
LOC111111682,0.918709667631532
LOC111111683,0
LOC111111684,0
LOC111111685,0.361793563473952
LOC111111686,0
LOC111111687,8.65905694654271
LOC111111688,0
LOC111111689,0
LOC111111690,0
LOC111111691,0
LOC111111692,0
LOC111111693,-0.636864493077045
LOC111111694,0
LOC111111695,0.487286861591756
LOC111111696,0
LOC111111697,0
LOC111111698,-0.935765824713116
LOC111111699,0
LOC111111700,0
LOC111111701,0
LOC111111702,1.02862212651247
LOC111111703,1.08871219321832
LOC111111704,0
LOC111111705,0
LOC111111706,-1.46827401532049
LOC111111707,1.26112952074431
LOC111111708,0
LOC111111709,-0.241310989621771
LOC111111710,0
LOC111111711,0.120397616346547
LOC111111712,-0.493429431411898
LOC111111713,0
LOC111111714,4.77142395989821
LOC111111715,2.68870472879264
LOC111111716,-0.867098006285943
LOC111111717,0
LOC111111718,1.71585252311289
LOC111111719,0
LOC111111720,0
LOC111111721,0.170996880978229
LOC111111722,0
LOC111111723,-0.858953353260257
LOC111111724,0
LOC111111725,0
LOC111111726,0
LOC111111727,0
LOC111111728,0.862414839776369
LOC111111729,0
LOC111111730,0
LOC111111731,0
LOC111111732,0
LOC111111733,0
LOC111111734,-0.109471472165405
LOC111111735,0
LOC111111736,0
LOC111111737,0
LOC111111738,0
LOC111111739,0.0823466416011954
LOC111111740,2.56271009893609
LOC111111741,1.76010694874673
LOC111111742,0
LOC111111743,0
LOC111111744,0
LOC111111745,0
LOC111111746,0
LOC111111747,0
LOC111111748,0
LOC111111749,0
LOC111111750,0
LOC111111751,-0.228828578381365
LOC111111752,0
LOC111111753,0
LOC111111754,0
LOC111111755,0
LOC111111756,0
LOC111111757,0
LOC111111758,2.20475791820775
LOC111111759,0
LOC111111760,0
LOC111111761,0.949326788961853
LOC111111762,0
LOC111111763,0
LOC111111764,0
LOC111111765,-0.236093965643334
LOC111111766,0.894299289714761
LOC111111767,1.38690063333981
LOC111111768,0
LOC111111769,0
LOC111111770,1.84115576438709
LOC111111771,0.157880326996099
LOC111111772,-0.0507137586897451
LOC111111773,-0.376040926895573
LOC111111774,0.612631833343217
LOC111111775,0
LOC111111776,0
LOC111111777,0.894299289714761
LOC111111778,0
LOC111111779,0.503549704993943
LOC111111780,0
LOC111111781,0.773179674709355
LOC111111782,1.67429715752476
LOC111111783,0
LOC111111784,0
LOC111111785,0
LOC111111786,0
LOC111111787,0
LOC111111788,0
LOC111111789,0
LOC111111790,0
LOC111111791,0
LOC111111792,0
LOC111111793,0
LOC111111794,0
LOC111111795,1.33562575020394
LOC111111796,0
LOC111111797,0
LOC111111798,0
LOC111111799,0
LOC111111800,0
LOC111111801,-1.03392964607022
LOC111111802,0
LOC111111803,0
LOC111111804,0
LOC111111805,0
LOC111111806,0
LOC111111807,0
LOC111111808,0
LOC111111809,1.84115631765955
LOC111111810,0
LOC111111811,0
LOC111111812,0
LOC111111813,0
LOC111111814,0
LOC111111815,0
LOC111111816,0
LOC111111817,0
LOC111111818,0
LOC111111819,0.396300013477505
LOC111111820,0
LOC111111821,0
LOC111111822,0
LOC111111823,0
LOC111111824,-1.05094061954593
LOC111111825,0
LOC111111826,0
LOC111111827,0
LOC111111828,-0.973607734274464
LOC111111829,0
LOC111111830,0
LOC111111831,0
LOC111111832,0.172051214358414
LOC111111833,0
LOC111111834,3.10982285771731
LOC111111835,0
LOC111111836,0
LOC111111837,0.868545572306453
LOC111111838,0
LOC111111839,0.50354970513154
LOC111111840,0.739567371099831
LOC111111841,-0.574741510193805
LOC111111842,0
LOC111111843,0.356407281220194
LOC111111844,0
LOC111111845,-0.576370627496762
LOC111111846,-0.733666249189805
LOC111111847,0
LOC111111848,0.428849329518611
LOC111111849,0
LOC111111850,0.446574144885365
LOC111111851,0
LOC111111852,-1.40103441782772
LOC111111853,0
LOC111111854,0
LOC111111855,0.0520399325935275
LOC111111856,0
LOC111111857,0
LOC111111858,-1.29400462122768
LOC111111859,0
LOC111111860,1.84115576450425
LOC111111861,0
LOC111111862,0
LOC111111863,0
LOC111111864,0
LOC111111865,0
LOC111111866,0
LOC111111867,3.34259210917058
LOC111111868,0.101734850360644
LOC111111869,0
LOC111111870,0
LOC111111871,0
LOC111111872,-0.552231176812168
LOC111111873,0.320490842878845
LOC111111874,0.314248449023523
LOC111111875,0.862414081557844
LOC111111876,-1.45643662498402
LOC111111877,0
LOC111111878,0
LOC111111879,0
LOC111111880,0.862414168597559
LOC111111881,-0.85235047934517
LOC111111882,-0.935048524598026
LOC111111883,-0.953939229271262
LOC111111884,0
LOC111111885,0
LOC111111886,0.875508089005236
LOC111111887,0
LOC111111888,0
LOC111111889,0
LOC111111890,0
LOC111111891,0.862414168546638
LOC111111892,0
LOC111111893,0
LOC111111894,0
LOC111111895,0
LOC111111896,0
LOC111111897,0
LOC111111898,0
LOC111111899,1.56891788171902
LOC111111900,0
LOC111111901,0
LOC111111902,0
LOC111111903,0
LOC111111904,0
LOC111111905,0
LOC111111906,0
LOC111111907,0
LOC111111908,2.1802856819264
LOC111111909,0
LOC111111910,0
LOC111111911,0
LOC111111912,0
LOC111111913,0
LOC111111914,0
LOC111111915,0
LOC111111916,0.545984361108739
LOC111111917,0.414393801590969
LOC111111918,0.862414168597559
LOC111111919,0
LOC111111920,0
LOC111111921,0
LOC111111922,0
LOC111111923,0
LOC111111924,0
LOC111111925,0
LOC111111926,0
LOC111111927,0
LOC111111928,0
LOC111111929,0
LOC111111930,-1.21032658675417
LOC111111931,0
LOC111111932,1.84115631765955
LOC111111933,0
LOC111111934,0.019396520700842
LOC111111935,0
LOC111111936,-0.111903535452155
LOC111111937,0.894299289714761
LOC111111938,0
LOC111111939,0
LOC111111940,0
LOC111111941,0.300559544470547
LOC111111942,0.31003816996021
LOC111111943,0.862414168791082
LOC111111944,0
LOC111111945,0
LOC111111946,0
LOC111111947,0
LOC111111948,0
LOC111111949,1.63907161662743
LOC111111950,0
LOC111111951,0
LOC111111952,0.160611294715011
LOC111111953,0
LOC111111954,0
LOC111111955,0
LOC111111956,-0.502486218893843
LOC111111957,0
LOC111111958,0
LOC111111959,0
LOC111111960,0
LOC111111961,0
LOC111111962,0
LOC111111963,0
LOC111111964,0
LOC111111965,0
LOC111111966,0
LOC111111967,0
LOC111111968,0
LOC111111969,0
LOC111111970,0
LOC111111971,0
LOC111111972,0
LOC111111973,0
LOC111111974,0
LOC111111975,0.220147105150306
LOC111111976,1.51207103947819
LOC111111977,0.833988348915612
LOC111111978,-1.35642336315122
LOC111111979,0
LOC111111980,0.862414081557843
LOC111111981,0
LOC111111982,0.56680327855865
LOC111111983,2.25843878288007
LOC111111984,0
LOC111111985,0
LOC111111986,0
LOC111111987,0
LOC111111988,0
LOC111111989,0
LOC111111990,0.0304779292408812
LOC111111991,0
LOC111111992,0
LOC111111993,0
LOC111111994,0
LOC111111995,0
LOC111111996,0
LOC111111997,1.76010694874673
LOC111111998,0.18335345928022
LOC111111999,0
LOC111112000,0
LOC111112001,0
LOC111112002,0
LOC111112003,0
LOC111112004,2.09335313465951
LOC111112005,0
LOC111112006,0
LOC111112007,0
LOC111112008,1.57411642005846
LOC111112009,0
LOC111112010,0
LOC111112011,0.403802725855158
LOC111112012,0
LOC111112013,0.503549704993943
LOC111112014,-0.289899181709528
LOC111112015,0
LOC111112016,0
LOC111112017,0.918708408364933
LOC111112018,0
LOC111112019,0
LOC111112020,0
LOC111112021,0
LOC111112022,0
LOC111112023,0
LOC111112024,0.756420392342713
LOC111112025,0
LOC111112026,0
LOC111112027,0
LOC111112028,-0.0617160600772937
LOC111112029,-0.336538697372395
LOC111112030,1.72093989010913
LOC111112031,0.0621256409519786
LOC111112032,0
LOC111112033,-0.799991393117854
LOC111112034,0
LOC111112035,0.0548504201720565
LOC111112036,-0.365418566924014
LOC111112037,0.175418304434897
LOC111112038,0.918709667697412
LOC111112039,-0.216732981632473
LOC111112040,-0.917944315503979
LOC111112041,0.424312780911135
LOC111112042,0
LOC111112043,0.197712895214107
LOC111112044,0.634472146531009
LOC111112045,0.263680178476318
LOC111112046,0
LOC111112047,-0.212259363728317
LOC111112048,-1.09932967078099
LOC111112049,0
LOC111112050,0
LOC111112051,0
LOC111112052,0
LOC111112053,0
LOC111112054,0
LOC111112055,0
LOC111112056,0
LOC111112057,0
LOC111112058,0
LOC111112059,0
LOC111112060,0
LOC111112061,0
LOC111112062,0
LOC111112063,0
LOC111112064,0
LOC111112065,0
LOC111112066,0
LOC111112067,0
LOC111112068,2.03182504754981
LOC111112069,0
LOC111112070,0
LOC111112071,0
LOC111112072,0
LOC111112073,0
LOC111112074,0
LOC111112075,0
LOC111112076,0
LOC111112077,0.397598766145827
LOC111112078,0
LOC111112079,-0.472981155506313
LOC111112080,0
LOC111112081,0
LOC111112082,0
LOC111112083,0
LOC111112084,0.862414168546638
LOC111112085,2.20856358266408
LOC111112086,1.84115631765955
LOC111112087,0
LOC111112088,0
LOC111112089,0
LOC111112090,0
LOC111112091,0
LOC111112092,0
LOC111112093,-0.317742371681817
LOC111112094,0
LOC111112095,0
LOC111112096,0.104246961705937
LOC111112097,0
LOC111112098,0
LOC111112099,-0.131148568646993
LOC111112100,0.949326788961853
LOC111112101,0
LOC111112102,0
LOC111112103,0.609799559464307
LOC111112104,0
LOC111112105,0.868836799009631
LOC111112106,0
LOC111112107,0
LOC111112108,0
LOC111112109,0
LOC111112110,-0.0299123274566344
LOC111112111,-0.862490796092657
LOC111112112,0
LOC111112113,0.964789746230495
LOC111112114,-0.672785262008399
LOC111112115,0
LOC111112116,0.868836799009631
LOC111112117,-0.576693624716172
LOC111112118,0
LOC111112119,2.12252029237449
LOC111112120,-1.90071605870315
LOC111112121,1.5633988611363
LOC111112122,0
LOC111112123,-0.295553499598244
LOC111112124,0
LOC111112125,0
LOC111112126,0.432699961503912
LOC111112127,0
LOC111112128,0
LOC111112129,0.447819172115725
LOC111112130,1.46525326220923
LOC111112131,-0.0110845148881084
LOC111112132,0
LOC111112133,0
LOC111112134,0
LOC111112135,0
LOC111112136,0
LOC111112137,0
LOC111112138,0
LOC111112139,0
LOC111112140,0
LOC111112141,0
LOC111112142,0
LOC111112143,0
LOC111112144,0
LOC111112145,0
LOC111112146,0
LOC111112147,0
LOC111112148,0
LOC111112149,0
LOC111112150,0
LOC111112151,0
LOC111112152,0
LOC111112153,0
LOC111112154,0
LOC111112155,0
LOC111112156,0
LOC111112157,0
LOC111112158,0
LOC111112159,0
LOC111112160,-0.275951245464237
LOC111112161,-0.467605350116971
LOC111112162,0
LOC111112163,0
LOC111112164,0
LOC111112165,0
LOC111112166,0
LOC111112167,0
LOC111112168,0
LOC111112169,0
LOC111112170,0
LOC111112171,0
LOC111112172,0
LOC111112173,0
LOC111112174,0
LOC111112175,0
LOC111112176,0
LOC111112177,-1.11900540504148
LOC111112178,-0.360692880288056
LOC111112179,1.32242103052875
LOC111112180,0
LOC111112181,0
LOC111112182,0
LOC111112183,0
LOC111112184,0.654464519888728
LOC111112185,0
LOC111112186,0
LOC111112187,0
LOC111112188,0
LOC111112189,0
LOC111112190,0
LOC111112191,0
LOC111112192,0
LOC111112193,0
LOC111112194,0
LOC111112195,0
LOC111112196,0.400609941785118
LOC111112197,2.04311176993187
LOC111112198,0
LOC111112199,0
LOC111112200,0
LOC111112201,0.862414168546637
LOC111112202,-0.70106548235954
LOC111112203,0
LOC111112204,0.867917569423776
LOC111112205,0
LOC111112206,0.834477479199804
LOC111112207,0
LOC111112208,0
LOC111112209,0
LOC111112210,-0.388565555968467
LOC111112211,0
LOC111112212,0
LOC111112213,0
LOC111112214,0
LOC111112215,0
LOC111112216,0
LOC111112217,1.48290887236131
LOC111112218,0
LOC111112219,0
LOC111112220,0
LOC111112221,0
LOC111112222,0
LOC111112223,0
LOC111112224,0
LOC111112225,0.120579646505995
LOC111112226,0
LOC111112227,0
LOC111112228,0.44085169851927
LOC111112229,0
LOC111112230,0
LOC111112231,0
LOC111112232,0
LOC111112233,0
LOC111112234,0
LOC111112235,0
LOC111112236,0
LOC111112237,-1.95415274487732
LOC111112238,0
LOC111112239,0
LOC111112240,0
LOC111112241,0
LOC111112242,0
LOC111112243,0
LOC111112244,-2.01846611180391
LOC111112245,0
LOC111112246,0
LOC111112247,0
LOC111112248,0
LOC111112249,0.701334628632459
LOC111112250,0
LOC111112251,0.12289823920574
LOC111112252,0
LOC111112253,0.296205858438465
LOC111112254,0.918709667631532
LOC111112255,0
LOC111112256,0
LOC111112257,0
LOC111112258,0
LOC111112259,0
LOC111112260,0.351967103662208
LOC111112261,0
LOC111112262,-0.444293585523821
LOC111112263,0
LOC111112264,0
LOC111112265,0
LOC111112266,-0.15756326213539
LOC111112267,0
LOC111112268,0
LOC111112269,0
LOC111112270,-0.368276333434815
LOC111112271,0
LOC111112272,0
LOC111112273,0.194740946923032
LOC111112274,0
LOC111112275,0
LOC111112276,1.20546866556682
LOC111112277,-0.0418641680627606
LOC111112278,-0.254393152436773
LOC111112279,0
LOC111112280,0.409673659204202
LOC111112281,0
LOC111112282,0
LOC111112283,-0.582105360779868
LOC111112284,0.523229039258135
LOC111112285,0
LOC111112286,0
LOC111112287,0
LOC111112288,0
LOC111112289,2.69801676076512
LOC111112290,-0.170806985557132
LOC111112291,0
LOC111112292,-0.575763750845298
LOC111112293,-0.269568515740512
LOC111112294,-1.14454991012731
LOC111112295,0.0581020867208753
LOC111112296,0.769415217776684
LOC111112297,0
LOC111112298,0
LOC111112299,0.430846692390269
LOC111112300,0.639539123121602
LOC111112301,-1.20912890701004
LOC111112302,-1.93034492265098
LOC111112303,-0.516061393868445
LOC111112304,1.25973109717446
LOC111112305,0
LOC111112306,0
LOC111112307,1.063363303223
LOC111112308,0
LOC111112309,0
LOC111112310,0
LOC111112311,0
LOC111112312,0
LOC111112313,0
LOC111112314,0
LOC111112315,0
LOC111112316,0
LOC111112317,0
LOC111112318,0
LOC111112319,4.30382917585267
LOC111112320,0
LOC111112321,0
LOC111112322,0
LOC111112323,0
LOC111112324,0.247894389824726
LOC111112325,0
LOC111112326,0
LOC111112327,0
LOC111112328,0
LOC111112329,0
LOC111112330,1.3243992484032
LOC111112331,0
LOC111112332,0.573118538301504
LOC111112333,0
LOC111112334,0
LOC111112335,0
LOC111112336,0
LOC111112337,0
LOC111112338,0
LOC111112339,0
LOC111112340,0
LOC111112341,0
LOC111112342,0
LOC111112343,0
LOC111112344,0
LOC111112345,0
LOC111112346,0
LOC111112347,0
LOC111112348,0.0632498680362646
LOC111112349,0
LOC111112350,0.625149475040374
LOC111112351,0
LOC111112352,0
LOC111112353,1.84116207925096
LOC111112354,0
LOC111112355,0
LOC111112356,0
LOC111112357,0
LOC111112358,0
LOC111112359,0
LOC111112360,0.212183370694079
LOC111112361,0
LOC111112362,0.918709667631532
LOC111112363,0
LOC111112364,0
LOC111112365,1.67870454513815
LOC111112366,-0.812419565450191
LOC111112367,0.556652727864946
LOC111112368,0
LOC111112369,0.816757432384436
LOC111112370,0.862414168546638
LOC111112371,0
LOC111112372,1.84115631765955
LOC111112373,0
LOC111112374,0
LOC111112375,0
LOC111112376,0
LOC111112377,2.51568573765176
LOC111112378,0
LOC111112379,0
LOC111112380,0.212183370694079
LOC111112381,0
LOC111112382,1.72008066915642
LOC111112383,0
LOC111112384,0
LOC111112385,0
LOC111112386,0
LOC111112387,1.77651609591151
LOC111112388,0.949326788961853
LOC111112389,0
LOC111112390,0
LOC111112391,0
LOC111112392,0
LOC111112393,0
LOC111112394,0
LOC111112395,0
LOC111112396,0
LOC111112397,0.495579235934488
LOC111112398,-1.44285128885079
LOC111112399,-1.51856406808934
LOC111112400,0.0985623028295012
LOC111112401,0.716321439796828
LOC111112402,0
LOC111112403,0
LOC111112404,-0.556810029618193
LOC111112405,0
LOC111112406,0
LOC111112407,0.638571539933433
LOC111112408,0
LOC111112409,0
LOC111112410,0
LOC111112411,0.301019400655518
LOC111112412,0
LOC111112413,-0.899955236631646
LOC111112414,2.38965670526089
LOC111112415,-0.677322451425868
LOC111112416,0
LOC111112417,0
LOC111112418,0.615725854850292
LOC111112419,0
LOC111112420,0
LOC111112421,0
LOC111112422,0
LOC111112423,0
LOC111112424,0
LOC111112425,-0.289927765636606
LOC111112426,0
LOC111112427,0
LOC111112428,0
LOC111112429,0
LOC111112430,0
LOC111112431,0
LOC111112432,0
LOC111112433,0.440273569882181
LOC111112434,0
LOC111112435,0
LOC111112436,0
LOC111112437,2.37238843042656
LOC111112438,0
LOC111112439,1.02084511303402
LOC111112440,0
LOC111112441,0
LOC111112442,0
LOC111112443,0.78934547554952
LOC111112444,0
LOC111112445,4.01535392928021
LOC111112446,0
LOC111112447,0
LOC111112448,0
LOC111112449,0
LOC111112450,0
LOC111112451,0
LOC111112452,0
LOC111112453,0
LOC111112454,0
LOC111112455,0.396300028077663
LOC111112456,0
LOC111112457,0
LOC111112458,0
LOC111112459,0
LOC111112460,0
LOC111112461,0
LOC111112462,0
LOC111112463,0
LOC111112464,0
LOC111112465,0
LOC111112466,0.381188137304025
LOC111112467,0
LOC111112468,0
LOC111112469,0
LOC111112470,0
LOC111112471,0
LOC111112472,0.701334628867354
LOC111112473,0
LOC111112474,0
LOC111112475,0
LOC111112476,1.73114708563665
LOC111112477,0.453325705113548
LOC111112478,0.601393400847187
LOC111112479,-0.294973552640578
LOC111112480,0
LOC111112481,0
LOC111112482,0
LOC111112483,0
LOC111112484,1.6869569294675
LOC111112485,0
LOC111112486,0
LOC111112487,1.00004846516524
LOC111112488,-0.097557429900141
LOC111112489,0.65004785460034
LOC111112490,-0.455737173720069
LOC111112491,0
LOC111112492,0
LOC111112493,0
LOC111112494,-0.129840528401755
LOC111112495,0
LOC111112496,0
LOC111112497,0
LOC111112498,-0.00148360528188952
LOC111112499,0
LOC111112500,0
LOC111112501,0
LOC111112502,0
LOC111112503,-1.39362107477429
LOC111112504,0
LOC111112505,0
LOC111112506,0
LOC111112507,0
LOC111112508,0
LOC111112509,0
LOC111112510,0
LOC111112511,0
LOC111112512,0
LOC111112513,0.578865143923443
LOC111112514,0
LOC111112515,0.176673807123314
LOC111112516,0
LOC111112517,0.918709667924411
LOC111112518,0
LOC111112519,0
LOC111112520,0
LOC111112521,0
LOC111112522,0
LOC111112523,0
LOC111112524,0
LOC111112525,0
LOC111112526,1.13154126677398
LOC111112527,0
LOC111112528,0
LOC111112529,0
LOC111112530,0
LOC111112531,0.65004785460034
LOC111112532,0.14333150195516
LOC111112533,0
LOC111112534,0
LOC111112535,0
LOC111112536,0
LOC111112537,0
LOC111112538,0
LOC111112539,1.84115631765955
LOC111112540,0
LOC111112541,0.305719687024543
LOC111112542,0
LOC111112543,0
LOC111112544,0
LOC111112545,0
LOC111112546,0
LOC111112547,0
LOC111112548,0
LOC111112549,0.701334628632459
LOC111112550,-0.27772918584924
LOC111112551,2.70502624814199
LOC111112552,0
LOC111112553,0
LOC111112554,0
LOC111112555,0
LOC111112556,0
LOC111112557,0
LOC111112558,-0.485503412211097
LOC111112559,-0.223025235871154
LOC111112560,0.959872685541762
LOC111112561,-0.339402013002817
LOC111112562,0.868836799009632
LOC111112563,0
LOC111112564,0
LOC111112565,-0.348700788925217
LOC111112566,0
LOC111112567,0
LOC111112568,-0.315240946866279
LOC111112569,-0.341191058639023
LOC111112570,0
LOC111112571,0.109907972086059
LOC111112572,0
LOC111112573,-1.34570684402479
LOC111112574,0
LOC111112575,0
LOC111112576,-0.0511514536489477
LOC111112577,0
LOC111112578,3.14206492496116
LOC111112579,0
LOC111112580,1.27291863240084
LOC111112581,-0.317421797403271
LOC111112582,0
LOC111112583,-0.288786416526591
LOC111112584,-1.66050845530879
LOC111112585,0.291969788759333
LOC111112586,0
LOC111112587,0
LOC111112588,-0.342393938318776
LOC111112589,-1.40616237886583
LOC111112590,0
LOC111112591,0
LOC111112592,0
LOC111112593,0
LOC111112594,0
LOC111112595,0
LOC111112596,-0.550015828224508
LOC111112597,0
LOC111112598,0
LOC111112599,-0.337467936269981
LOC111112600,0
LOC111112601,0
LOC111112602,0.571984621331876
LOC111112603,2.15279498563942
LOC111112604,0
LOC111112605,2.36781728860481
LOC111112606,0
LOC111112607,1.79733359306171
LOC111112608,0
LOC111112609,0
LOC111112610,0
LOC111112611,0
LOC111112612,2.78813680761091
LOC111112613,0.0224634485535143
LOC111112614,-1.50500549550913
LOC111112615,0.352522655045645
LOC111112616,0.650187870585889
LOC111112617,0
LOC111112618,0
LOC111112619,0
LOC111112620,-0.521042293157432
LOC111112621,0
LOC111112622,1.65916359679951
LOC111112623,0.417172287456203
LOC111112624,0
LOC111112625,-0.153937247365082
LOC111112626,1.84115631765955
LOC111112627,0.345796076805148
LOC111112628,0
LOC111112629,-0.375984768458248
LOC111112630,1.31713137510194
LOC111112631,-1.04668617856765
LOC111112632,0.949326789027181
LOC111112633,0
LOC111112634,0
LOC111112635,0.411264695239642
LOC111112636,1.67156330003102
LOC111112637,0.867152374734419
LOC111112638,0
LOC111112639,0
LOC111112640,-0.108371215288491
LOC111112641,0.990474239808447
LOC111112642,-0.138332278747996
LOC111112643,-0.318888007286307
LOC111112644,0
LOC111112645,0.692591367978008
LOC111112646,-0.207535000447758
LOC111112647,0.949325529770541
LOC111112648,0.523195448002802
LOC111112649,0
LOC111112650,1.15705940013314
LOC111112651,0
LOC111112652,0
LOC111112653,0.149925673039625
LOC111112654,-0.139497584737024
LOC111112655,0.783692848582043
LOC111112656,0
LOC111112657,0.949336618150504
LOC111112658,0.868836799009631
LOC111112659,0
LOC111112660,0
LOC111112661,0
LOC111112662,0.894299289781064
LOC111112663,0
LOC111112664,-0.181397573030505
LOC111112665,0
LOC111112666,0
LOC111112667,0.822148698912998
LOC111112668,0
LOC111112669,0
LOC111112670,0
LOC111112671,0
LOC111112672,0
LOC111112673,0
LOC111112674,0
LOC111112675,0
LOC111112676,0
LOC111112677,0
LOC111112678,0
LOC111112679,0
LOC111112680,0.862111367785107
LOC111112681,0
LOC111112682,0.080082628342135
LOC111112683,0.894299289714761
LOC111112684,0
LOC111112685,0
LOC111112686,0
LOC111112687,-0.429826407997932
LOC111112688,1.38610445881147
LOC111112689,0.862418145540986
LOC111112690,0
LOC111112691,0.207681730595634
LOC111112692,0
LOC111112693,0
LOC111112694,-0.138324883072926
LOC111112695,0
LOC111112696,1.82498668155263
LOC111112697,0
LOC111112698,0
LOC111112699,-0.148127803414806
LOC111112700,1.45327174509262
LOC111112701,0.587861075306152
LOC111112702,0
LOC111112703,-0.0419171645643629
LOC111112704,0.354503167358672
LOC111112705,0
LOC111112706,0.14855264683284
LOC111112707,0
LOC111112708,2.06323412387267
LOC111112709,0.571248442112875
LOC111112710,0
LOC111112711,0
LOC111112712,0
LOC111112713,0
LOC111112714,0
LOC111112715,0
LOC111112716,0
LOC111112717,0
LOC111112718,0
LOC111112719,0
LOC111112720,0
LOC111112721,0
LOC111112722,0
LOC111112723,0
LOC111112724,0
LOC111112725,0
LOC111112726,1.70860134179317
LOC111112727,0
LOC111112728,0
LOC111112729,0.372543329651961
LOC111112730,-0.410967897833646
LOC111112731,-0.609696334569172
LOC111112732,-0.35263687704326
LOC111112733,3.48976561573783
LOC111112734,1.08102922515822
LOC111112735,0
LOC111112736,-0.611367173320703
LOC111112737,0.885969133588762
LOC111112738,0
LOC111112739,2.70026674000572
LOC111112740,0
LOC111112741,0
LOC111112742,-0.405020026836716
LOC111112743,-0.340134260182409
LOC111112744,-0.922494365460859
LOC111112745,0.609799559464307
LOC111112746,1.88425325748858
LOC111112747,0
LOC111112748,0.862421829882424
LOC111112749,0.503563668481386
LOC111112750,-0.258509383859573
LOC111112751,0
LOC111112752,-0.356764727669985
LOC111112753,0
LOC111112754,0
