"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"cvn00190","cvn00190","Oxidative phosphorylation",53,0.291065495916607,0.809490335389191,0.794023479188901,0.907875307629204,0.827166357238461,1728,"tags=11%, list=13%, signal=10%","111135946/111104128/111100625/111117675/111130836/111102414"
"cvn00785","cvn00785","Lipoic acid metabolism",15,0.336551788081318,0.763785220688998,0.801801801801802,0.907875307629204,0.827166357238461,3292,"tags=33%, list=24%, signal=25%","111127323/111109254/111130627/111109454/111121154"
"cvn00603","cvn00603","Glycosphingolipid biosynthesis",13,-0.264407983884041,-0.757425410052331,0.808695652173913,0.907875307629204,0.827166357238461,616,"tags=23%, list=5%, signal=22%","111114790/111128195/111119758"
"cvn04130","cvn04130","SNARE interactions in vesicular transport",14,-0.257994368120295,-0.756595866015177,0.820960698689956,0.91303105742154,0.831863767487118,2005,"tags=29%, list=15%, signal=24%","111119624/111122176/111119058/111119590"
"cvn00830","cvn00830","Retinol metabolism",23,-0.230692641259929,-0.766251021947975,0.871794871794872,0.920494623190601,0.838663831832215,1330,"tags=17%, list=10%, signal=16%","111114174/111128430/111123710/111131171"
"cvn03020","cvn03020","RNA polymerase",16,-0.251099935103441,-0.752292805601094,0.850746268656716,0.920494623190601,0.838663831832215,3452,"tags=38%, list=25%, signal=28%","111136987/111111194/111121947/111135723/111130877/111119909"
"cvn00270","cvn00270","Cysteine and methionine metabolism",43,0.269270855473367,0.726747283732478,0.872387238723872,0.920494623190601,0.838663831832215,1068,"tags=9%, list=8%, signal=9%","111134810/111116065/111136821/111121227"
"cvn04980","cvn04980","Cobalamin transport and metabolism",13,0.313188052627901,0.693157026428969,0.867875647668394,0.920494623190601,0.838663831832215,2847,"tags=23%, list=21%, signal=18%","111126313/111111843/111135743"
"cvn00980","cvn00980","Metabolism of xenobiotics by cytochrome P450",16,0.297302797225719,0.688665518567403,0.871410736579276,0.920494623190601,0.838663831832215,2196,"tags=19%, list=16%, signal=16%","111133558/111121161/111126505"
"cvn00860","cvn00860","Porphyrin metabolism",18,0.288266988293436,0.682653263580943,0.874083129584352,0.920494623190601,0.838663831832215,936,"tags=11%, list=7%, signal=10%","111126157/111108232"
"cvn02010","cvn02010","ABC transporters",39,0.259604685889616,0.691786950629757,0.899113082039911,0.924755470822281,0.84254589557448,1264,"tags=10%, list=9%, signal=9%","111133303/111110863/111134411/111112991"
"cvn00650","cvn00650","Butanoate metabolism",21,0.270387013762181,0.659720939308143,0.901442307692308,0.924755470822281,0.84254589557448,3360,"tags=24%, list=25%, signal=18%","111122171/111130998/111128397/111134458/111114604"
"cvn00590","cvn00590","Arachidonic acid metabolism",14,0.290696866296032,0.651967629745007,0.899094437257439,0.924755470822281,0.84254589557448,3960,"tags=36%, list=29%, signal=25%","111128571/111106667/111121119/111128459/111123661"
"cvn00531","cvn00531","Glycosaminoglycan degradation",15,0.280313792272845,0.636156274533161,0.915057915057915,0.930699930699931,0.84796190059348,4595,"tags=47%, list=34%, signal=31%","111119282/111113388/111128443/111128025/111136200/111125726/111135080"
"cvn04150","cvn04150","mTOR signaling pathway",84,0.224364913878085,0.656219914557055,0.950413223140496,0.958467572489144,0.873261034642918,3031,"tags=23%, list=22%, signal=18%","111115675/111110025/111123312/111130836/111102874/111133687/111102243/111135114/111126345/111135557/111120866/111124929/111136710/111100612/111108199/111121135/111132325/111127135/111108394"
"cvn00565","cvn00565","Ether lipid metabolism",16,0.22653440030463,0.524739194232,0.970037453183521,0.970037453183521,0.883802367783305,2817,"tags=19%, list=21%, signal=15%","111100381/111137103/111121119"
