"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"170","query_1",FALSE,1,428,61,1,0.0163934426229508,0.00233644859813084,"GO:0044085","GO:BP","cellular component biogenesis",9567,11271,"GO:0071840"
"171","query_1",FALSE,1,139,33,1,0.0303030303030303,0.00719424460431655,"GO:0048856","GO:BP","anatomical structure development",9567,13525,"GO:0032502"
"172","query_1",FALSE,1,80,33,1,0.0303030303030303,0.0125,"GO:0048731","GO:BP","system development",9567,13413,"GO:0007275,GO:0048856"
"173","query_1",FALSE,1,17,33,1,0.0303030303030303,0.0588235294117647,"GO:0048589","GO:BP","developmental growth",9567,13285,"GO:0032502,GO:0040007"
"174","query_1",FALSE,1,9,33,1,0.0303030303030303,0.111111111111111,"GO:0048513","GO:BP","animal organ development",9567,13223,"GO:0048856"
"175","query_1",FALSE,1,257,34,3,0.0882352941176471,0.0116731517509728,"GO:0046907","GO:BP","intracellular transport",9567,12847,"GO:0006810,GO:0051641,GO:0051649"
"176","query_1",FALSE,1,28,54,1,0.0185185185185185,0.0357142857142857,"GO:0046903","GO:BP","secretion",9567,12846,"GO:0006810"
"177","query_1",FALSE,1,116,19,1,0.0526315789473684,0.00862068965517241,"GO:0046700","GO:BP","heterocycle catabolic process",9567,12732,"GO:0044248,GO:0046483"
"178","query_1",FALSE,1,2220,28,4,0.142857142857143,0.0018018018018018,"GO:0046483","GO:BP","heterocycle metabolic process",9567,12593,"GO:0044237"
"179","query_1",FALSE,1,47,19,1,0.0526315789473684,0.0212765957446809,"GO:0046434","GO:BP","organophosphate catabolic process",9567,12547,"GO:0019637,GO:1901575"
"180","query_1",FALSE,1,4,68,1,0.0147058823529412,0.25,"GO:0046148","GO:BP","pigment biosynthetic process",9567,12317,"GO:0042440"
"181","query_1",FALSE,1,15,68,1,0.0147058823529412,0.0666666666666667,"GO:0033014","GO:BP","tetrapyrrole biosynthetic process",9567,8259,"GO:0018130,GO:0019438,GO:0033013,GO:0044271,GO:1901362,GO:1901566"
"182","query_1",FALSE,1,182,34,3,0.0882352941176471,0.0164835164835165,"GO:0045184","GO:BP","establishment of protein localization",9567,11702,"GO:0008104,GO:0051234"
"183","query_1",FALSE,1,14,66,1,0.0151515151515152,0.0714285714285714,"GO:0044743","GO:BP","protein transmembrane import into intracellular organelle",9567,11525,"GO:0071806,GO:0072594"
"184","query_1",FALSE,1,568,19,1,0.0526315789473684,0.00176056338028169,"GO:0044281","GO:BP","small molecule metabolic process",9567,11317,"GO:0008152"
"185","query_1",FALSE,1,12,59,1,0.0169491525423729,0.0833333333333333,"GO:0044273","GO:BP","sulfur compound catabolic process",9567,11314,"GO:0006790,GO:0044248"
"186","query_1",FALSE,1,1270,10,1,0.1,0.00078740157480315,"GO:0044271","GO:BP","cellular nitrogen compound biosynthetic process",9567,11312,"GO:0034641,GO:0044249"
"187","query_1",FALSE,1,114,19,1,0.0526315789473684,0.0087719298245614,"GO:0044270","GO:BP","cellular nitrogen compound catabolic process",9567,11311,"GO:0034641,GO:0044248"
"188","query_1",FALSE,1,219,63,1,0.0158730158730159,0.0045662100456621,"GO:0044255","GO:BP","cellular lipid metabolic process",9567,11307,"GO:0006629,GO:0044237"
"189","query_1",FALSE,1,2076,10,1,0.1,0.000481695568400771,"GO:0044249","GO:BP","cellular biosynthetic process",9567,11305,"GO:0009058,GO:0044237"
"190","query_1",FALSE,1,219,19,1,0.0526315789473684,0.0045662100456621,"GO:0044248","GO:BP","cellular catabolic process",9567,11304,"GO:0009056,GO:0044237"
"191","query_1",FALSE,1,4975,6,1,0.166666666666667,0.000201005025125628,"GO:0044238","GO:BP","primary metabolic process",9567,11300,"GO:0008152"
"192","query_1",FALSE,1,3998,28,8,0.285714285714286,0.00200100050025012,"GO:0044237","GO:BP","cellular metabolic process",9567,11299,"GO:0008152,GO:0009987"
"193","query_1",FALSE,1,11,34,1,0.0294117647058824,0.0909090909090909,"GO:0045047","GO:BP","protein targeting to ER",9567,11635,"GO:0006605,GO:0072599"
"194","query_1",FALSE,1,27,66,2,0.0303030303030303,0.0740740740740741,"GO:0006605","GO:BP","protein targeting",9567,2349,"GO:0045184"
"195","query_1",FALSE,1,581,56,1,0.0178571428571429,0.00172117039586919,"GO:0006508","GO:BP","proteolysis",9567,2259,"GO:0019538"
"196","query_1",FALSE,1,187,47,2,0.0425531914893617,0.0106951871657754,"GO:0006520","GO:BP","amino acid metabolic process",9567,2267,"GO:0044238,GO:0071704"
"197","query_1",FALSE,1,35,59,1,0.0169491525423729,0.0285714285714286,"GO:0006575","GO:BP","cellular modified amino acid metabolic process",9567,2321,"GO:0044237,GO:1901564"
"198","query_1",FALSE,1,96,26,1,0.0384615384615385,0.0104166666666667,"GO:0000375","GO:BP","RNA splicing, via transesterification reactions",9567,109,"GO:0008380"
"199","query_1",FALSE,1,96,26,1,0.0384615384615385,0.0104166666666667,"GO:0000377","GO:BP","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",9567,111,"GO:0000375"
"200","query_1",FALSE,1,283,59,3,0.0508474576271186,0.0106007067137809,"GO:0006518","GO:BP","peptide metabolic process",9567,2266,"GO:0043603,GO:1901564"
"201","query_1",FALSE,1,64,56,1,0.0178571428571429,0.015625,"GO:0006511","GO:BP","ubiquitin-dependent protein catabolic process",9567,2261,"GO:0019941"
"202","query_1",FALSE,1,18,66,1,0.0151515151515152,0.0555555555555556,"GO:1990542","GO:BP","mitochondrial transmembrane transport",9567,25866,"GO:0006839,GO:0055085"
"203","query_1",FALSE,1,132,20,1,0.05,0.00757575757575758,"GO:0006486","GO:BP","protein glycosylation",9567,2244,"GO:0009101,GO:0036211,GO:0043413"
"204","query_1",FALSE,1,325,16,1,0.0625,0.00307692307692308,"GO:0006470","GO:BP","protein dephosphorylation",9567,2233,"GO:0016311,GO:0036211"
"205","query_1",FALSE,1,458,21,1,0.0476190476190476,0.00218340611353712,"GO:0006468","GO:BP","protein phosphorylation",9567,2231,"GO:0016310,GO:0036211"
"206","query_1",FALSE,1,247,10,1,0.1,0.00404858299595142,"GO:0006412","GO:BP","translation",9567,2194,"GO:0009059,GO:0010467,GO:0019538,GO:0043043"
"207","query_1",FALSE,1,141,26,1,0.0384615384615385,0.00709219858156028,"GO:0006397","GO:BP","mRNA processing",9567,2182,"GO:0006396,GO:0016071"
"208","query_1",FALSE,1,325,26,1,0.0384615384615385,0.00307692307692308,"GO:0006396","GO:BP","RNA processing",9567,2181,"GO:0010467,GO:0016070"
"209","query_1",FALSE,1,57,61,1,0.0163934426229508,0.0175438596491228,"GO:0006364","GO:BP","rRNA processing",9567,2163,"GO:0016072,GO:0034470,GO:0042254"
"210","query_1",FALSE,1,622,64,2,0.03125,0.00321543408360129,"GO:0006355","GO:BP","regulation of DNA-templated transcription",9567,2155,"GO:0006351,GO:0010468,GO:2001141"
"211","query_1",FALSE,1,765,64,2,0.03125,0.00261437908496732,"GO:0006351","GO:BP","DNA-templated transcription",9567,2151,"GO:0010467,GO:0032774"
"212","query_1",FALSE,1,12,23,1,0.0434782608695652,0.0833333333333333,"GO:0006270","GO:BP","DNA replication initiation",9567,2106,"GO:0006259,GO:0006261"
"213","query_1",FALSE,1,25,23,1,0.0434782608695652,0.04,"GO:0006261","GO:BP","DNA-templated DNA replication",9567,2099,"GO:0006260"
"214","query_1",FALSE,1,124,23,1,0.0434782608695652,0.00806451612903226,"GO:0006260","GO:BP","DNA replication",9567,2098,"GO:0006259"
"215","query_1",FALSE,1,666,23,1,0.0434782608695652,0.0015015015015015,"GO:0006259","GO:BP","DNA metabolic process",9567,2097,"GO:0090304"
"216","query_1",FALSE,1,2149,28,4,0.142857142857143,0.00186133085155886,"GO:0006139","GO:BP","nucleobase-containing compound metabolic process",9567,2004,"GO:0006725,GO:0034641,GO:0044238,GO:0046483,GO:1901360"
"217","query_1",FALSE,1,24,44,1,0.0227272727272727,0.0416666666666667,"GO:0006004","GO:BP","fucose metabolic process",9567,1892,"GO:0019318"
"218","query_1",FALSE,1,60,44,1,0.0227272727272727,0.0166666666666667,"GO:0005996","GO:BP","monosaccharide metabolic process",9567,1884,"GO:0005975,GO:0044281"
"219","query_1",FALSE,1,315,44,1,0.0227272727272727,0.00317460317460317,"GO:0005975","GO:BP","carbohydrate metabolic process",9567,1863,"GO:0044238,GO:0071704"
"220","query_1",FALSE,1,96,26,1,0.0384615384615385,0.0104166666666667,"GO:0000398","GO:BP","mRNA splicing, via spliceosome",9567,123,"GO:0000377,GO:0006397"
"221","query_1",FALSE,1,622,64,2,0.03125,0.00321543408360129,"GO:2001141","GO:BP","regulation of RNA biosynthetic process",9567,27046,"GO:0010556,GO:0032774,GO:0051252"
"222","query_1",FALSE,0.250609940369571,1,34,1,0.0294117647058824,1,"GO:0005785","GO:CC","signal recognition particle receptor complex",5515,350,"GO:0030867,GO:0098796,GO:0140534"
"223","query_1",FALSE,0.993475484440114,4,34,1,0.0294117647058824,0.25,"GO:0005791","GO:CC","rough endoplasmic reticulum",5515,356,"GO:0005783"
"224","query_1",FALSE,0.993475484440114,4,34,1,0.0294117647058824,0.25,"GO:0030867","GO:CC","rough endoplasmic reticulum membrane",5515,981,"GO:0005789,GO:0005791,GO:0098588"
"225","query_1",FALSE,1,21,34,1,0.0294117647058824,0.0476190476190476,"GO:0140534","GO:CC","endoplasmic reticulum protein-containing complex",5515,3559,"GO:0005783,GO:0032991"
"226","query_1",FALSE,1,257,26,1,0.0384615384615385,0.00389105058365759,"GO:0140513","GO:CC","nuclear protein-containing complex",5515,3557,"GO:0005634,GO:0032991"
"227","query_1",FALSE,1,25,26,1,0.0384615384615385,0.04,"GO:0120114","GO:CC","Sm-like protein family complex",5515,3462,"GO:0032991"
"228","query_1",FALSE,1,5354,3,1,0.333333333333333,0.00018677624206201,"GO:0110165","GO:CC","cellular anatomical entity",5515,3439,"GO:0005575"
"229","query_1",FALSE,1,24,54,1,0.0185185185185185,0.0416666666666667,"GO:0099023","GO:CC","vesicle tethering complex",5515,3334,"GO:0032991"
"230","query_1",FALSE,1,53,34,1,0.0294117647058824,0.0188679245283019,"GO:0098827","GO:CC","endoplasmic reticulum subcompartment",5515,3269,"GO:0005783,GO:0031984"
"231","query_1",FALSE,1,29,66,1,0.0151515151515152,0.0344827586206897,"GO:0098800","GO:CC","inner mitochondrial membrane protein complex",5515,3262,"GO:0005743,GO:0098796,GO:0098798"
"232","query_1",FALSE,1,47,66,1,0.0151515151515152,0.0212765957446809,"GO:0098798","GO:CC","mitochondrial protein-containing complex",5515,3260,"GO:0005739,GO:0032991"
"233","query_1",FALSE,1,211,66,2,0.0303030303030303,0.00947867298578199,"GO:0098796","GO:CC","membrane protein complex",5515,3258,"GO:0016020,GO:0032991"
"234","query_1",FALSE,1,201,69,1,0.0144927536231884,0.00497512437810945,"GO:0140535","GO:CC","intracellular protein-containing complex",5515,3560,"GO:0032991"
"235","query_1",FALSE,1,126,34,1,0.0294117647058824,0.00793650793650794,"GO:0098588","GO:CC","bounding membrane of organelle",5515,3216,"GO:0031090"
"236","query_1",FALSE,1,13,26,1,0.0384615384615385,0.0769230769230769,"GO:0097526","GO:CC","spliceosomal tri-snRNP complex",5515,3046,"GO:0097525"
"237","query_1",FALSE,1,19,26,1,0.0384615384615385,0.0526315789473684,"GO:0097525","GO:CC","spliceosomal snRNP complex",5515,3045,"GO:0030532"
"238","query_1",FALSE,1,287,54,1,0.0185185185185185,0.00348432055749129,"GO:0071944","GO:CC","cell periphery",5515,2793,"GO:0110165"
"239","query_1",FALSE,1,13,26,1,0.0384615384615385,0.0769230769230769,"GO:0046540","GO:CC","U4/U6 x U5 tri-snRNP complex",5515,2192,"GO:0097526"
"240","query_1",FALSE,1,652,3,1,0.333333333333333,0.00153374233128834,"GO:0043232","GO:CC","intracellular non-membrane-bounded organelle",5515,1884,"GO:0043228,GO:0043229"
"241","query_1",FALSE,1,1026,12,1,0.0833333333333333,0.000974658869395711,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",5515,1883,"GO:0043227,GO:0043229"
"242","query_1",FALSE,1,1544,3,1,0.333333333333333,0.000647668393782383,"GO:0043229","GO:CC","intracellular organelle",5515,1881,"GO:0005622,GO:0043226"
"243","query_1",FALSE,1,652,3,1,0.333333333333333,0.00153374233128834,"GO:0043228","GO:CC","non-membrane-bounded organelle",5515,1880,"GO:0043226"
"244","query_1",FALSE,1,1064,12,1,0.0833333333333333,0.00093984962406015,"GO:0043227","GO:CC","membrane-bounded organelle",5515,1879,"GO:0043226"
"245","query_1",FALSE,1,59,69,1,0.0144927536231884,0.0169491525423729,"GO:0097708","GO:CC","intracellular vesicle",5515,3137,"GO:0031982,GO:0043231"
"246","query_1",FALSE,1,129,49,2,0.0408163265306122,0.0155038759689922,"GO:1990904","GO:CC","ribonucleoprotein complex",5515,4043,"GO:0032991"
"247","query_1",FALSE,1,1564,3,1,0.333333333333333,0.000639386189258312,"GO:0043226","GO:CC","organelle",5515,1878,"GO:0110165"
"248","query_1",FALSE,1,54,34,1,0.0294117647058824,0.0185185185185185,"GO:0042175","GO:CC","nuclear outer membrane-endoplasmic reticulum membrane network",5515,1778,"GO:0012505,GO:0016020"
"249","query_1",FALSE,1,1139,34,2,0.0588235294117647,0.00175592625109745,"GO:0032991","GO:CC","protein-containing complex",5515,1340,"GO:0005575"
"250","query_1",FALSE,1,1819,3,1,0.333333333333333,0.000549752611324904,"GO:0005622","GO:CC","intracellular anatomical structure",5515,237,"GO:0110165"
"251","query_1",FALSE,1,5515,3,1,0.333333333333333,0.000181323662737987,"GO:0005575","GO:CC","cellular_component",5515,197,""
"252","query_1",FALSE,1,7,54,1,0.0185185185185185,0.142857142857143,"GO:0000145","GO:CC","exocyst",5515,21,"GO:0005938,GO:0099023"
"253","query_1",FALSE,1,592,12,1,0.0833333333333333,0.00168918918918919,"GO:0005634","GO:CC","nucleus",5515,243,"GO:0043231"
"254","query_1",FALSE,1,716,12,1,0.0833333333333333,0.00139664804469274,"GO:0005737","GO:CC","cytoplasm",5515,309,"GO:0005622,GO:0110165"
"255","query_1",FALSE,1,185,66,1,0.0151515151515152,0.00540540540540541,"GO:0005739","GO:CC","mitochondrion",5515,310,"GO:0005737,GO:0043231"
"256","query_1",FALSE,1,100,66,1,0.0151515151515152,0.01,"GO:0005740","GO:CC","mitochondrial envelope",5515,311,"GO:0005739,GO:0031967"
"257","query_1",FALSE,1,8,69,1,0.0144927536231884,0.125,"GO:0032045","GO:CC","guanyl-nucleotide exchange factor complex",5515,1241,"GO:0140535"
"258","query_1",FALSE,1,69,34,1,0.0294117647058824,0.0144927536231884,"GO:0031984","GO:CC","organelle subcompartment",5515,1230,"GO:0043227,GO:0043229,GO:0110165"
"259","query_1",FALSE,1,62,69,1,0.0144927536231884,0.0161290322580645,"GO:0031982","GO:CC","vesicle",5515,1228,"GO:0043227"
"260","query_1",FALSE,1,117,66,1,0.0151515151515152,0.00854700854700855,"GO:0031975","GO:CC","envelope",5515,1222,"GO:0110165"
"261","query_1",FALSE,1,117,66,1,0.0151515151515152,0.00854700854700855,"GO:0031967","GO:CC","organelle envelope",5515,1215,"GO:0031975,GO:0043227,GO:0043229"
"262","query_1",FALSE,1,94,66,1,0.0151515151515152,0.0106382978723404,"GO:0031966","GO:CC","mitochondrial membrane",5515,1214,"GO:0005740,GO:0031090"
"263","query_1",FALSE,1,59,69,1,0.0144927536231884,0.0169491525423729,"GO:0031410","GO:CC","cytoplasmic vesicle",5515,1106,"GO:0005737,GO:0097708"
"264","query_1",FALSE,1,234,34,1,0.0294117647058824,0.00427350427350427,"GO:0031090","GO:CC","organelle membrane",5515,1045,"GO:0016020,GO:0043227"
"265","query_1",FALSE,1,20,26,1,0.0384615384615385,0.05,"GO:0030532","GO:CC","small nuclear ribonucleoprotein complex",5515,946,"GO:0120114,GO:0140513,GO:1990904"
"266","query_1",FALSE,1,46,66,1,0.0151515151515152,0.0217391304347826,"GO:0019866","GO:CC","organelle inner membrane",5515,823,"GO:0031090,GO:0031967"
"267","query_1",FALSE,1,3489,5,1,0.2,0.000286615075952995,"GO:0016020","GO:CC","membrane",5515,720,"GO:0110165"
"268","query_1",FALSE,1,219,34,1,0.0294117647058824,0.0045662100456621,"GO:0012505","GO:CC","endomembrane system",5515,687,"GO:0110165"
"269","query_1",FALSE,1,9,54,1,0.0185185185185185,0.111111111111111,"GO:0005938","GO:CC","cell cortex",5515,460,"GO:0005737,GO:0071944"
"270","query_1",FALSE,1,225,3,1,0.333333333333333,0.00444444444444444,"GO:0005856","GO:CC","cytoskeleton",5515,399,"GO:0043232"
"271","query_1",FALSE,1,157,10,1,0.1,0.00636942675159236,"GO:0005840","GO:CC","ribosome",5515,389,"GO:0043232"
"272","query_1",FALSE,1,53,34,1,0.0294117647058824,0.0188679245283019,"GO:0005789","GO:CC","endoplasmic reticulum membrane",5515,354,"GO:0031090,GO:0042175,GO:0098827"
"273","query_1",FALSE,1,87,34,1,0.0294117647058824,0.0114942528735632,"GO:0005783","GO:CC","endoplasmic reticulum",5515,348,"GO:0005737,GO:0012505,GO:0043231"
"274","query_1",FALSE,1,3,69,1,0.0144927536231884,0.333333333333333,"GO:0005770","GO:CC","late endosome",5515,338,"GO:0005768"
"275","query_1",FALSE,1,22,69,1,0.0144927536231884,0.0454545454545455,"GO:0005768","GO:CC","endosome",5515,336,"GO:0012505,GO:0031410"
"276","query_1",FALSE,1,3,66,1,0.0151515151515152,0.333333333333333,"GO:0005744","GO:CC","TIM23 mitochondrial import inner membrane translocase complex",5515,315,"GO:0098800"
"277","query_1",FALSE,1,46,66,1,0.0151515151515152,0.0217391304347826,"GO:0005743","GO:CC","mitochondrial inner membrane",5515,314,"GO:0019866,GO:0031966"
"278","query_1",FALSE,1,2,69,1,0.0144927536231884,0.5,"GO:0035658","GO:CC","Mon1-Ccz1 complex",5515,1633,"GO:0005770,GO:0032045"
"279","query_1",FALSE,0.147186085083157,3,6,1,0.166666666666667,0.333333333333333,"GO:0090560","GO:MF","2-(3-amino-3-carboxypropyl)histidine synthase activity",17566,9007,"GO:0016765"
"280","query_1",FALSE,0.155407324232683,1,19,1,0.0526315789473684,1,"GO:0070694","GO:MF","deoxyribonucleoside 5'-monophosphate N-glycosidase activity",17566,8701,"GO:0016799"
"281","query_1",FALSE,0.555672162620638,2,34,1,0.0294117647058824,0.5,"GO:0005047","GO:MF","signal recognition particle binding",17566,1260,"GO:0043021"
"282","query_1",FALSE,0.643425706976567,175,67,4,0.0597014925373134,0.0228571428571429,"GO:0008289","GO:MF","lipid binding",17566,1643,"GO:0005488"
"283","query_1",FALSE,0.70451014696201,276,7,2,0.285714285714286,0.0072463768115942,"GO:0003924","GO:MF","GTPase activity",17566,448,"GO:0017111"
"284","query_1",FALSE,0.882035226913314,2,54,1,0.0185185185185185,0.5,"GO:0005546","GO:MF","phosphatidylinositol-4,5-bisphosphate binding",17566,1513,"GO:0043168,GO:1902936"
"285","query_1",FALSE,1,1958,23,6,0.260869565217391,0.00306435137895812,"GO:0000166","GO:MF","nucleotide binding",17566,31,"GO:1901265,GO:1901363"
"286","query_1",FALSE,1,584,7,2,0.285714285714286,0.00342465753424658,"GO:0016818","GO:MF","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",17566,3002,"GO:0016817"
"287","query_1",FALSE,1,586,7,2,0.285714285714286,0.00341296928327645,"GO:0016817","GO:MF","hydrolase activity, acting on acid anhydrides",17566,3001,"GO:0016787"
"288","query_1",FALSE,1,19,19,1,0.0526315789473684,0.0526315789473684,"GO:0016799","GO:MF","hydrolase activity, hydrolyzing N-glycosyl compounds",17566,2989,"GO:0016798"
"289","query_1",FALSE,1,192,44,2,0.0454545454545455,0.0104166666666667,"GO:0016798","GO:MF","hydrolase activity, acting on glycosyl bonds",17566,2988,"GO:0016787"
"290","query_1",FALSE,1,400,16,1,0.0625,0.0025,"GO:0016791","GO:MF","phosphatase activity",17566,2982,"GO:0042578"
"291","query_1",FALSE,1,788,28,2,0.0714285714285714,0.00253807106598985,"GO:0016788","GO:MF","hydrolase activity, acting on ester bonds",17566,2980,"GO:0016787"
"292","query_1",FALSE,1,2384,7,3,0.428571428571429,0.00125838926174497,"GO:0016787","GO:MF","hydrolase activity",17566,2979,"GO:0003824"
"293","query_1",FALSE,1,517,21,1,0.0476190476190476,0.00193423597678917,"GO:0016773","GO:MF","phosphotransferase activity, alcohol group as acceptor",17566,2967,"GO:0016772"
"294","query_1",FALSE,1,749,21,1,0.0476190476190476,0.00133511348464619,"GO:0016772","GO:MF","transferase activity, transferring phosphorus-containing groups",17566,2966,"GO:0016740"
"295","query_1",FALSE,1,188,68,1,0.0147058823529412,0.00531914893617021,"GO:0016829","GO:MF","lyase activity",17566,3011,"GO:0003824"
"296","query_1",FALSE,1,18,42,1,0.0238095238095238,0.0555555555555556,"GO:0016769","GO:MF","transferase activity, transferring nitrogenous groups",17566,2965,"GO:0016740"
"297","query_1",FALSE,1,186,20,1,0.05,0.00537634408602151,"GO:0016758","GO:MF","hexosyltransferase activity",17566,2956,"GO:0016757"
"298","query_1",FALSE,1,346,52,2,0.0384615384615385,0.00578034682080925,"GO:0016757","GO:MF","glycosyltransferase activity",17566,2955,"GO:0016740"
"299","query_1",FALSE,1,160,63,1,0.0158730158730159,0.00625,"GO:0016747","GO:MF","acyltransferase activity, transferring groups other than amino-acyl groups",17566,2945,"GO:0016746"
"300","query_1",FALSE,1,432,63,1,0.0158730158730159,0.00231481481481481,"GO:0016746","GO:MF","acyltransferase activity",17566,2944,"GO:0016740"
"301","query_1",FALSE,1,1977,21,3,0.142857142857143,0.00151745068285281,"GO:0016740","GO:MF","transferase activity",17566,2939,"GO:0003824"
"302","query_1",FALSE,1,4,47,1,0.0212765957446809,0.25,"GO:0016639","GO:MF","oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor",17566,2867,"GO:0016638"
"303","query_1",FALSE,1,28,47,1,0.0212765957446809,0.0357142857142857,"GO:0016638","GO:MF","oxidoreductase activity, acting on the CH-NH2 group of donors",17566,2866,"GO:0016491"
"304","query_1",FALSE,1,831,47,1,0.0212765957446809,0.00120336943441637,"GO:0016491","GO:MF","oxidoreductase activity",17566,2813,"GO:0003824"
"305","query_1",FALSE,1,571,7,2,0.285714285714286,0.00350262697022767,"GO:0016462","GO:MF","pyrophosphatase activity",17566,2808,"GO:0016818"
"306","query_1",FALSE,1,44,6,1,0.166666666666667,0.0227272727272727,"GO:0016765","GO:MF","transferase activity, transferring alkyl or aryl (other than methyl) groups",17566,2962,"GO:0016740"
"307","query_1",FALSE,1,269,34,2,0.0588235294117647,0.00743494423791822,"GO:0016887","GO:MF","ATP hydrolysis activity",17566,3059,"GO:0017111,GO:0140657"
"308","query_1",FALSE,1,1777,23,6,0.260869565217391,0.00337647720877884,"GO:0017076","GO:MF","purine nucleotide binding",17566,3134,"GO:0000166"
"309","query_1",FALSE,1,542,7,2,0.285714285714286,0.003690036900369,"GO:0017111","GO:MF","ribonucleoside triphosphate phosphatase activity",17566,3149,"GO:0016462"
"310","query_1",FALSE,1,1928,23,6,0.260869565217391,0.00311203319502075,"GO:0043168","GO:MF","anion binding",17566,5722,"GO:0043167"
"311","query_1",FALSE,1,5299,1,1,1,0.000188714851858841,"GO:0043167","GO:MF","ion binding",17566,5721,"GO:0036094"
"312","query_1",FALSE,1,17,34,1,0.0294117647058824,0.0588235294117647,"GO:0043021","GO:MF","ribonucleoprotein complex binding",17566,5703,"GO:0044877"
"313","query_1",FALSE,1,460,16,1,0.0625,0.00217391304347826,"GO:0042578","GO:MF","phosphoric ester hydrolase activity",17566,5622,"GO:0016788"
"314","query_1",FALSE,1,1215,64,1,0.015625,0.000823045267489712,"GO:0038023","GO:MF","signaling receptor activity",17566,5506,"GO:0060089"
"315","query_1",FALSE,1,6,59,1,0.0169491525423729,0.166666666666667,"GO:0036374","GO:MF","glutathione hydrolase activity",17566,5460,"GO:0008242,GO:0070003"
"316","query_1",FALSE,1,5491,1,1,1,0.000182116190129302,"GO:0036094","GO:MF","small molecule binding",17566,5395,"GO:0005488"
"317","query_1",FALSE,1,1689,23,6,0.260869565217391,0.00355239786856128,"GO:0035639","GO:MF","purine ribonucleoside triphosphate binding",17566,5351,"GO:0043168,GO:1901265,GO:1901363"
"318","query_1",FALSE,1,57,54,2,0.037037037037037,0.0350877192982456,"GO:0035091","GO:MF","phosphatidylinositol binding",17566,5271,"GO:0005543"
"319","query_1",FALSE,1,419,73,6,0.0821917808219178,0.0143198090692124,"GO:0032561","GO:MF","guanyl ribonucleotide binding",17566,4459,"GO:0019001,GO:0032555"
"320","query_1",FALSE,1,1284,23,4,0.173913043478261,0.00311526479750779,"GO:0032559","GO:MF","adenyl ribonucleotide binding",17566,4457,"GO:0030554,GO:0032555"
"321","query_1",FALSE,1,1699,23,6,0.260869565217391,0.00353148911124191,"GO:0032555","GO:MF","purine ribonucleotide binding",17566,4453,"GO:0017076,GO:0032553"
"322","query_1",FALSE,1,1711,23,6,0.260869565217391,0.00350672121566335,"GO:0032553","GO:MF","ribonucleotide binding",17566,4451,"GO:0000166,GO:0097367"
"323","query_1",FALSE,1,53,9,1,0.111111111111111,0.0188679245283019,"GO:0031267","GO:MF","small GTPase binding",17566,4105,"GO:0051020"
"324","query_1",FALSE,1,1359,23,4,0.173913043478261,0.00294334069168506,"GO:0030554","GO:MF","adenyl nucleotide binding",17566,3946,"GO:0017076"
"325","query_1",FALSE,1,71,42,1,0.0238095238095238,0.0140845070422535,"GO:0030170","GO:MF","pyridoxal phosphate binding",17566,3845,"GO:0043168,GO:0070279"
"326","query_1",FALSE,1,1176,30,1,0.0333333333333333,0.000850340136054422,"GO:0022857","GO:MF","transmembrane transporter activity",17566,3792,"GO:0005215"
"327","query_1",FALSE,1,103,9,1,0.111111111111111,0.00970873786407767,"GO:0019899","GO:MF","enzyme binding",17566,3728,"GO:0005515"
"328","query_1",FALSE,1,103,42,1,0.0238095238095238,0.00970873786407767,"GO:0019842","GO:MF","vitamin binding",17566,3713,"GO:0036094"
"329","query_1",FALSE,1,423,73,6,0.0821917808219178,0.0141843971631206,"GO:0019001","GO:MF","guanyl nucleotide binding",17566,3580,"GO:0017076"
"330","query_1",FALSE,1,103,5,1,0.2,0.00970873786407767,"GO:0017171","GO:MF","serine hydrolase activity",17566,3172,"GO:0016787"
"331","query_1",FALSE,1,582,21,1,0.0476190476190476,0.00171821305841924,"GO:0016301","GO:MF","kinase activity",17566,2763,"GO:0016772"
"332","query_1",FALSE,1,3498,14,2,0.142857142857143,0.000571755288736421,"GO:0043169","GO:MF","cation binding",17566,5723,"GO:0043167"
"333","query_1",FALSE,1,24,44,1,0.0227272727272727,0.0416666666666667,"GO:0015928","GO:MF","fucosidase activity",17566,2689,"GO:0004553"
"334","query_1",FALSE,1,18,42,1,0.0238095238095238,0.0555555555555556,"GO:0008483","GO:MF","transaminase activity",17566,1747,"GO:0016769"
"335","query_1",FALSE,1,169,44,1,0.0227272727272727,0.00591715976331361,"GO:0004553","GO:MF","hydrolase activity, hydrolyzing O-glycosyl compounds",17566,875,"GO:0016798"
"336","query_1",FALSE,1,78,28,1,0.0357142857142857,0.0128205128205128,"GO:0004527","GO:MF","exonuclease activity",17566,860,"GO:0004518"
"337","query_1",FALSE,1,179,28,1,0.0357142857142857,0.00558659217877095,"GO:0004518","GO:MF","nuclease activity",17566,852,"GO:0016788"
"338","query_1",FALSE,1,158,61,2,0.0327868852459016,0.0126582278481013,"GO:0004386","GO:MF","helicase activity",17566,747,"GO:0140640,GO:0140657"
"339","query_1",FALSE,1,2,68,1,0.0147058823529412,0.5,"GO:0004325","GO:MF","ferrochelatase activity",17566,691,"GO:0016829"
